epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,137.77,3.70461,5.79281,4.28743,0,0,0,0,3.57861,5.39512,4.15882,0.0022,0.0022,0.0022
2,158.507,3.64801,5.77429,4.25497,0,0,0,0,3.57767,5.39486,4.15904,0.00449257,0.00449257,0.00449257
3,179.085,3.64072,5.77629,4.23911,0,0,0,0,3.57791,5.39309,4.15878,0.00677756,0.00677756,0.00677756
4,199.65,3.65465,5.75627,4.22925,0,0,0,0,3.57899,5.39273,4.1624,0.00905495,0.00905495,0.00905495
5,437.534,3.56876,5.64796,4.18073,5e-05,0.00234,2e-05,1e-05,4.0154,inf,60.2364,0.009934,0.009934,0.009934
6,660.89,3.31904,5.07006,3.67425,9e-05,0.00361,5e-05,1e-05,3.66759,inf,30.1912,0.0099175,0.0099175,0.0099175
7,750.718,2.94747,4.72897,3.11976,0.4752,0.00049,0.00022,9e-05,3.44761,19.256,4.40094,0.009901,0.009901,0.009901
8,795.536,2.66314,4.54593,2.79279,0.32817,0.0118,0.00126,0.00044,2.80053,5.60169,3.04361,0.0098845,0.0098845,0.0098845
9,902.544,2.39383,4.29584,2.54426,0.28913,0.02092,0.00349,0.00146,2.58037,11.6817,2.79851,0.009868,0.009868,0.009868
10,1007.89,2.22962,4.01519,2.39095,0.31576,0.02979,0.00666,0.00278,2.43184,7.92906,2.60789,0.0098515,0.0098515,0.0098515
11,1050.12,2.13008,3.83646,2.28193,0.23405,0.04838,0.01167,0.00493,2.24792,4.55728,2.47365,0.009835,0.009835,0.009835
12,1088.3,2.0209,3.70876,2.2004,0.21259,0.03851,0.01168,0.00522,2.24942,4.39213,2.4046,0.0098185,0.0098185,0.0098185
13,1130.77,1.94301,3.54013,2.09355,0.22733,0.05462,0.01956,0.0091,2.11946,4.1027,2.28125,0.009802,0.009802,0.009802
14,1162.43,1.91412,3.51018,2.09124,0.21466,0.05614,0.01838,0.00873,2.11978,3.6913,2.28931,0.0097855,0.0097855,0.0097855
15,1203.6,1.86875,3.38816,1.98646,0.2233,0.07127,0.02784,0.0136,2.04159,3.90929,2.18335,0.009769,0.009769,0.009769
16,1233.88,1.8131,3.33846,1.9715,0.20829,0.07292,0.03477,0.01706,1.97331,3.38859,2.15209,0.0097525,0.0097525,0.0097525
17,1268.64,1.74663,3.2743,1.92228,0.2077,0.08172,0.03535,0.01751,2.01477,3.51197,2.12854,0.009736,0.009736,0.009736
18,1299.16,1.7799,3.19862,1.9139,0.21379,0.09905,0.04989,0.02575,1.88178,3.12985,2.05809,0.0097195,0.0097195,0.0097195
19,1330.42,1.76513,3.21114,1.91599,0.22173,0.10144,0.0543,0.02821,1.87515,3.09437,2.04623,0.009703,0.009703,0.009703
20,1360.66,1.7103,3.13488,1.87043,0.23655,0.09985,0.05892,0.03131,1.89047,3.11344,2.02597,0.0096865,0.0096865,0.0096865
21,1392.26,1.70448,3.08912,1.83822,0.25709,0.10616,0.06181,0.03277,1.85134,3.10547,2.00005,0.00967,0.00967,0.00967
22,1422.81,1.61379,3.09623,1.80818,0.2462,0.1131,0.07157,0.0388,1.80432,2.95441,1.94569,0.0096535,0.0096535,0.0096535
23,1454.18,1.60797,2.86098,1.76021,0.22862,0.13137,0.07988,0.04435,1.76818,2.89117,1.92538,0.009637,0.009637,0.009637
24,1484.16,1.62265,2.87094,1.77649,0.19559,0.12553,0.07577,0.0407,1.80862,2.88122,1.95487,0.0096205,0.0096205,0.0096205
25,1513.14,1.59298,2.86404,1.76744,0.24499,0.13693,0.0897,0.05001,1.74037,2.79032,1.91485,0.009604,0.009604,0.009604
26,1544.29,1.54524,2.79994,1.73385,0.24796,0.12792,0.0889,0.04966,1.74262,2.82416,1.89934,0.0095875,0.0095875,0.0095875
27,1574.24,1.575,2.77677,1.73427,0.22193,0.15169,0.09726,0.05459,1.72379,2.76064,1.88516,0.009571,0.009571,0.009571
28,1604.03,1.58222,2.68073,1.75113,0.25655,0.14905,0.10463,0.0583,1.73218,2.71027,1.8896,0.0095545,0.0095545,0.0095545
29,1633.19,1.51548,2.67549,1.7131,0.23644,0.16296,0.11446,0.06406,1.68049,2.6299,1.84199,0.009538,0.009538,0.009538
30,1663.33,1.54118,2.60369,1.712,0.23109,0.15344,0.10292,0.05836,1.70711,2.7179,1.8567,0.0095215,0.0095215,0.0095215
31,1693.16,1.49297,2.63019,1.67045,0.26528,0.16709,0.11843,0.06775,1.65288,2.59998,1.82715,0.009505,0.009505,0.009505
32,1722.65,1.49639,2.59349,1.66233,0.29019,0.15646,0.11436,0.06573,1.67482,2.64729,1.83508,0.0094885,0.0094885,0.0094885
33,1751.68,1.50678,2.57023,1.65165,0.2729,0.16794,0.12197,0.0705,1.66947,2.60038,1.81918,0.009472,0.009472,0.009472
34,1781.57,1.49789,2.51917,1.67106,0.26844,0.17304,0.12447,0.07031,1.67272,2.56528,1.81178,0.0094555,0.0094555,0.0094555
35,1810.57,1.50364,2.53303,1.6438,0.28065,0.17721,0.13562,0.07949,1.63973,2.50001,1.79127,0.009439,0.009439,0.009439
36,1839.86,1.45364,2.43489,1.62981,0.27814,0.18903,0.13899,0.08169,1.62489,2.46446,1.77567,0.0094225,0.0094225,0.0094225
37,1869.28,1.47758,2.4361,1.62799,0.27909,0.18421,0.1405,0.08136,1.62132,2.45258,1.77713,0.009406,0.009406,0.009406
38,1898.25,1.48646,2.38653,1.63797,0.31701,0.1921,0.14666,0.08561,1.61083,2.45047,1.77752,0.0093895,0.0093895,0.0093895
39,1928,1.44927,2.28734,1.58743,0.30589,0.20133,0.15465,0.09015,1.60594,2.42186,1.76494,0.009373,0.009373,0.009373
40,1956.48,1.45496,2.33966,1.59737,0.28506,0.19328,0.14994,0.08812,1.62016,2.44828,1.78288,0.0093565,0.0093565,0.0093565
41,1985.5,1.43241,2.36253,1.60231,0.3014,0.20109,0.15909,0.09413,1.60498,2.3697,1.76245,0.00934,0.00934,0.00934
42,2014.74,1.44645,2.27428,1.58812,0.32651,0.20245,0.16073,0.09506,1.59469,2.39163,1.7525,0.0093235,0.0093235,0.0093235
43,2044.07,1.42165,2.29221,1.556,0.29002,0.20118,0.15667,0.09279,1.5875,2.39781,1.73666,0.009307,0.009307,0.009307
44,2073.15,1.44701,2.29128,1.59701,0.28092,0.21033,0.16575,0.0985,1.58045,2.34536,1.7349,0.0092905,0.0092905,0.0092905
45,2102.4,1.38818,2.2065,1.56659,0.28197,0.2084,0.16749,0.10002,1.57624,2.35749,1.74135,0.009274,0.009274,0.009274
46,2131.32,1.40374,2.30286,1.59407,0.30432,0.21667,0.17635,0.10498,1.5645,2.30506,1.7251,0.0092575,0.0092575,0.0092575
47,2159.91,1.41733,2.20026,1.55817,0.31137,0.22419,0.18379,0.10935,1.56499,2.27976,1.74072,0.009241,0.009241,0.009241
