epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,455.013,3.66669,5.74476,4.20697,0,0,0,0,3.57169,5.39013,4.15628,0.00330918,0.00330918,0.00330918
2,533.298,3.05812,4.84563,3.44331,0.3837,0.01191,0.00296,0.00101,2.66337,4.21963,3.02299,0.00663155,0.00663155,0.00663155
3,630.238,2.11991,3.85315,2.37747,0.27249,0.06347,0.02498,0.01171,2.13945,4.19363,2.37472,0.00994293,0.00994293,0.00994293
4,711.358,1.74418,3.28707,1.95094,0.20643,0.11696,0.05753,0.03123,1.77043,3.08342,2.00094,0.0099505,0.0099505,0.0099505
5,791.455,1.57872,2.95259,1.78494,0.22172,0.14992,0.09595,0.05571,1.62238,2.74451,1.83298,0.009934,0.009934,0.009934
6,870.073,1.50243,2.66674,1.69292,0.24444,0.16952,0.12129,0.0729,1.59423,2.55847,1.79279,0.0099175,0.0099175,0.0099175
7,949.48,1.42719,2.50171,1.61997,0.30878,0.19921,0.16001,0.09842,1.50413,2.38832,1.70461,0.009901,0.009901,0.009901
8,1028.46,1.3814,2.35042,1.57331,0.3002,0.22752,0.18965,0.11967,1.43407,2.22222,1.65274,0.0098845,0.0098845,0.0098845
9,1106.77,1.35655,2.25584,1.54602,0.34728,0.24073,0.20825,0.13169,1.41372,2.12827,1.62573,0.009868,0.009868,0.009868
10,1185.16,1.33001,2.16784,1.53175,0.37562,0.25671,0.22774,0.1455,1.38444,2.0656,1.595,0.0098515,0.0098515,0.0098515
11,1263.54,1.29259,2.07858,1.49367,0.37316,0.27075,0.24467,0.15689,1.36718,2.01031,1.57957,0.009835,0.009835,0.009835
12,1342.14,1.25963,2.04844,1.47342,0.37777,0.29597,0.26687,0.17298,1.34301,1.92895,1.54713,0.0098185,0.0098185,0.0098185
13,1420.36,1.25414,1.95358,1.46217,0.41684,0.30032,0.28263,0.18515,1.30345,1.85628,1.52299,0.009802,0.009802,0.009802
14,1498.89,1.22933,1.90303,1.45032,0.40702,0.31242,0.29907,0.19767,1.2812,1.80858,1.50498,0.0097855,0.0097855,0.0097855
15,1577.26,1.20481,1.88761,1.42943,0.42211,0.31334,0.30458,0.20082,1.28133,1.79638,1.48939,0.009769,0.009769,0.009769
16,1655.83,1.1914,1.85333,1.41924,0.44749,0.32602,0.31973,0.21281,1.25339,1.75251,1.47478,0.0097525,0.0097525,0.0097525
17,1734.03,1.18306,1.80148,1.40257,0.45951,0.33487,0.33193,0.22233,1.25085,1.69602,1.46242,0.009736,0.009736,0.009736
18,1812.68,1.19916,1.74634,1.39788,0.45714,0.34712,0.34555,0.23191,1.23121,1.66737,1.4477,0.0097195,0.0097195,0.0097195
19,1890.62,1.16621,1.69867,1.38532,0.47662,0.35431,0.35451,0.24078,1.21479,1.62465,1.43665,0.009703,0.009703,0.009703
20,1968.5,1.15612,1.67228,1.36966,0.46577,0.36546,0.36216,0.24557,1.2085,1.59814,1.42564,0.0096865,0.0096865,0.0096865
21,2046.43,1.13694,1.64998,1.3623,0.50046,0.36236,0.37191,0.25312,1.20356,1.56645,1.41816,0.00967,0.00967,0.00967
22,2124.99,1.12351,1.60776,1.34895,0.47345,0.38324,0.37765,0.25696,1.19157,1.54922,1.4142,0.0096535,0.0096535,0.0096535
23,2202.9,1.12929,1.59772,1.34732,0.50847,0.3657,0.38239,0.26088,1.18173,1.53431,1.40606,0.009637,0.009637,0.009637
24,2280.5,1.09521,1.57085,1.32661,0.5198,0.3725,0.39211,0.26926,1.17529,1.50588,1.39516,0.0096205,0.0096205,0.0096205
