epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,174.809,3.62055,5.81973,4.29664,0,0,0,0,3.57896,5.3942,4.15706,1.309e-05,1.309e-05,1.309e-05
2,195.593,3.58071,5.74514,4.24611,0,0,0,0,3.57929,5.39333,4.15575,2.73248e-05,2.73248e-05,2.73248e-05
3,216.39,3.65302,5.75474,4.21651,0,0,0,0,3.57744,5.39349,4.15493,4.15126e-05,4.15126e-05,4.15126e-05
4,237.247,3.67039,5.7066,4.18434,0,0,0,0,3.57404,5.39716,4.15472,5.56531e-05,5.56531e-05,5.56531e-05
5,258.113,3.52537,5.64216,4.15604,0,0,0,0,3.57028,5.40367,4.15266,6.97466e-05,6.97466e-05,6.97466e-05
6,278.981,3.66485,5.35806,4.09566,0,0,0,0,3.56915,5.42486,4.15476,8.3793e-05,8.3793e-05,8.3793e-05
7,299.825,3.5907,5.19063,4.01328,0,0,0,0,3.57811,5.45275,4.14203,9.77922e-05,9.77922e-05,9.77922e-05
8,320.915,3.41293,5.10983,3.90558,0.00058,0.0001,0.00029,8e-05,3.59038,5.49644,4.15344,0.000111744,0.000111744,0.000111744
9,344.567,3.17893,4.97537,3.77181,0.00043,0.00277,0.00026,8e-05,3.52684,5.50499,4.1284,0.000117429,0.000117429,0.000117429
10,370.35,3.06941,4.82856,3.62337,0.00074,0.02719,0.00062,0.00019,3.30687,5.14332,3.86645,0.000117233,0.000117233,0.000117233
11,396.446,2.99805,4.67689,3.4836,0.00042,0.03427,0.00057,0.00018,3.19164,4.99065,3.75952,0.000117037,0.000117037,0.000117037
12,422.963,2.86456,4.49104,3.32622,0.44131,0.00314,0.00146,0.00044,3.00757,4.74434,3.58537,0.00011684,0.00011684,0.00011684
13,450.405,2.74126,4.2588,3.15808,0.6535,0.00345,0.00184,0.00061,2.82628,4.38515,3.35329,0.000116644,0.000116644,0.000116644
14,477.853,2.58019,4.2574,3.06233,0.45485,0.00684,0.00292,0.00099,2.74433,4.31823,3.31734,0.000116447,0.000116447,0.000116447
15,505.135,2.53417,4.26203,2.99495,0.00328,0.08375,0.00383,0.00142,2.68854,4.27034,3.28105,0.000116251,0.000116251,0.000116251
16,534.274,2.45023,4.22363,2.92499,0.00303,0.10055,0.0034,0.00128,2.60212,4.46329,3.13736,0.000116055,0.000116055,0.000116055
17,565.784,2.39437,4.11777,2.83094,0.00364,0.11076,0.00424,0.0017,2.53531,inf,3.0161,0.000115858,0.000115858,0.000115858
18,594.65,2.37967,3.96921,2.75754,0.40285,0.01094,0.00668,0.00269,2.49154,3.86382,2.96345,0.000115662,0.000115662,0.000115662
19,624.087,2.37884,3.91299,2.72382,0.48184,0.01084,0.00795,0.00344,2.44481,3.83827,2.86263,0.000115466,0.000115466,0.000115466
20,652.663,2.32338,3.80029,2.65879,0.52904,0.01197,0.0092,0.00396,2.4147,3.75824,2.86021,0.000115269,0.000115269,0.000115269
21,681.534,2.2933,3.82007,2.61495,0.44625,0.01328,0.00984,0.00423,2.37349,3.73204,2.79778,0.000115073,0.000115073,0.000115073
22,709.777,2.23216,3.78955,2.57331,0.48825,0.01281,0.01056,0.00473,2.35045,3.67956,2.78161,0.000114877,0.000114877,0.000114877
23,738.89,2.206,3.8185,2.52929,0.30232,0.02035,0.01156,0.00509,2.3315,3.65879,2.70052,0.00011468,0.00011468,0.00011468
24,768.197,2.20961,3.74569,2.52645,0.32281,0.02158,0.0136,0.0061,2.30905,3.60693,2.67497,0.000114484,0.000114484,0.000114484
25,797.233,2.21673,3.79984,2.49004,0.43618,0.02518,0.01587,0.00735,2.27156,3.56764,2.62898,0.000114288,0.000114288,0.000114288
26,826.731,2.13292,3.60849,2.40369,0.3421,0.02773,0.01673,0.00777,2.26268,3.55992,2.58698,0.000114091,0.000114091,0.000114091
27,855.838,2.09169,3.61352,2.40272,0.35778,0.02947,0.01717,0.00812,2.2601,3.54662,2.59198,0.000113895,0.000113895,0.000113895
28,884.694,2.12365,3.59212,2.37878,0.36819,0.03204,0.01872,0.00883,2.21438,3.47776,2.55552,0.000113699,0.000113699,0.000113699
29,913.877,2.06271,3.59609,2.32305,0.29245,0.03235,0.01909,0.00923,2.19206,3.46619,2.51937,0.000113502,0.000113502,0.000113502
30,943.338,2.04543,3.63113,2.30143,0.31247,0.04492,0.02091,0.01017,2.16511,3.47938,2.48943,0.000113306,0.000113306,0.000113306
31,972.524,2.0876,3.49529,2.30142,0.35255,0.04072,0.02381,0.01158,2.17654,3.41726,2.47395,0.00011311,0.00011311,0.00011311
32,1001.95,2.0124,3.50694,2.30252,0.3305,0.04121,0.02502,0.01248,2.15862,3.39096,2.44979,0.000112913,0.000112913,0.000112913
33,1031.67,2.01701,3.49007,2.28729,0.29717,0.04842,0.026,0.01277,2.1483,3.40054,2.4395,0.000112717,0.000112717,0.000112717
34,1060.64,1.95138,3.31806,2.22106,0.30592,0.04621,0.02763,0.01382,2.12978,3.35656,2.42841,0.00011252,0.00011252,0.00011252
35,1090.7,1.97683,3.3647,2.19458,0.23228,0.05085,0.02763,0.01384,2.12751,3.3321,2.39738,0.000112324,0.000112324,0.000112324
36,1119.52,2.01356,3.40132,2.24177,0.28544,0.0504,0.03091,0.01577,2.11467,3.33126,2.4053,0.000112128,0.000112128,0.000112128
37,1148.06,2.01278,3.33077,2.208,0.31246,0.0499,0.03119,0.01584,2.09987,3.31333,2.39142,0.000111931,0.000111931,0.000111931
38,1178.4,2.01872,3.36868,2.1959,0.24667,0.05892,0.03132,0.01609,2.09177,3.29521,2.33667,0.000111735,0.000111735,0.000111735
39,1207.83,2.03863,3.39264,2.17858,0.24092,0.05756,0.03273,0.01694,2.08461,3.3099,2.34907,0.000111539,0.000111539,0.000111539
40,1237.37,1.97336,3.38167,2.1481,0.2539,0.06129,0.03324,0.01714,2.08906,3.26983,2.32779,0.000111342,0.000111342,0.000111342
41,1266.69,1.95273,3.3173,2.14463,0.26534,0.06447,0.03672,0.01921,2.05887,3.22377,2.29492,0.000111146,0.000111146,0.000111146
42,1295.58,1.93886,3.21851,2.12784,0.29119,0.06108,0.03831,0.01991,2.04738,3.21876,2.31201,0.00011095,0.00011095,0.00011095
43,1324.72,1.93425,3.24989,2.09552,0.27523,0.06725,0.03902,0.02081,2.04294,3.2186,2.30775,0.000110753,0.000110753,0.000110753
44,1354.39,1.9423,3.17467,2.11068,0.27175,0.06753,0.03962,0.02101,2.03277,3.19444,2.26007,0.000110557,0.000110557,0.000110557
45,1383.74,1.9317,3.23024,2.08131,0.30083,0.07284,0.04077,0.02127,2.02799,3.1764,2.2475,0.000110361,0.000110361,0.000110361
46,1413.44,1.96639,3.1864,2.08436,0.27283,0.07223,0.04241,0.02267,2.01187,3.15109,2.23753,0.000110164,0.000110164,0.000110164
47,1443.7,1.87069,3.24847,2.09665,0.2438,0.07293,0.04238,0.02279,2.00529,3.16278,2.21947,0.000109968,0.000109968,0.000109968
48,1472.44,1.91428,3.19094,2.05811,0.24346,0.07156,0.04339,0.02359,2.00789,3.16178,2.24705,0.000109772,0.000109772,0.000109772
49,1501.63,1.88631,3.12579,2.06179,0.25566,0.07794,0.04718,0.02519,1.9881,3.10763,2.22208,0.000109575,0.000109575,0.000109575
50,1531.51,1.89357,3.11947,2.04698,0.2466,0.07687,0.04647,0.02493,1.98636,3.09781,2.19212,0.000109379,0.000109379,0.000109379
51,1560.93,1.82964,3.12184,2.02526,0.23558,0.07959,0.04673,0.02506,2.00452,3.09734,2.21521,0.000109183,0.000109183,0.000109183
52,1589.71,1.91224,3.13925,2.04313,0.24202,0.07743,0.04668,0.02512,2.00161,3.10219,2.22439,0.000108986,0.000108986,0.000108986
53,1618.68,1.84427,3.08664,2.00667,0.26817,0.07867,0.04977,0.02674,1.9834,3.06792,2.18997,0.00010879,0.00010879,0.00010879
54,1647.82,1.822,3.09654,2.00435,0.23285,0.08131,0.05357,0.02935,1.97671,3.03785,2.18991,0.000108593,0.000108593,0.000108593
55,1677.04,1.8134,3.01998,1.98814,0.20678,0.08751,0.05173,0.02817,1.96284,3.04648,2.1754,0.000108397,0.000108397,0.000108397
56,1706.11,1.82893,2.97209,1.95911,0.2602,0.08349,0.05444,0.02998,1.96832,3.02561,2.16069,0.000108201,0.000108201,0.000108201
57,1735.31,1.76597,3.09798,1.93597,0.26961,0.08652,0.05615,0.03047,1.96626,3.00773,2.15059,0.000108004,0.000108004,0.000108004
58,1764.28,1.78546,2.99929,1.97017,0.1938,0.0902,0.05411,0.02987,1.95564,3.02499,2.17369,0.000107808,0.000107808,0.000107808
59,1793.85,1.87823,3.05336,2.01957,0.20031,0.09328,0.05457,0.0298,1.95553,3.00602,2.13708,0.000107612,0.000107612,0.000107612
60,1824.32,1.81265,2.93081,1.92169,0.17567,0.09438,0.05681,0.03153,1.93616,2.99437,2.10545,0.000107415,0.000107415,0.000107415
61,1854.04,1.78889,2.93534,1.92471,0.22527,0.09504,0.05935,0.0327,1.92672,2.97096,2.10744,0.000107219,0.000107219,0.000107219
62,1883.12,1.81908,2.90085,1.96543,0.20442,0.09244,0.06053,0.03376,1.94141,2.96707,2.1407,0.000107023,0.000107023,0.000107023
63,1912.28,1.83647,2.87715,1.93586,0.21095,0.09268,0.06278,0.03468,1.93186,2.94914,2.11561,0.000106826,0.000106826,0.000106826
64,1941.54,1.75879,2.84926,1.87529,0.2515,0.09703,0.06476,0.03606,1.93021,2.92011,2.11426,0.00010663,0.00010663,0.00010663
65,1971.08,1.80402,2.96268,1.89955,0.18246,0.09993,0.06466,0.03583,1.91211,2.93035,2.09781,0.000106434,0.000106434,0.000106434
66,2000.25,1.77485,2.8851,1.91525,0.21905,0.09918,0.06412,0.03615,1.92104,2.93836,2.10193,0.000106237,0.000106237,0.000106237
67,2030.08,1.80751,2.8836,1.93351,0.18515,0.10215,0.06456,0.03613,1.92564,2.93528,2.09664,0.000106041,0.000106041,0.000106041
68,2060.12,1.74167,2.92255,1.92079,0.16303,0.10663,0.06592,0.03649,1.92868,2.93829,2.08419,0.000105845,0.000105845,0.000105845
69,2089.37,1.7497,2.88253,1.88472,0.19627,0.10305,0.06588,0.03669,1.92146,2.9463,2.10421,0.000105648,0.000105648,0.000105648
70,2118.91,1.75877,2.90632,1.90543,0.18948,0.10772,0.06886,0.03883,1.89523,2.89953,2.07159,0.000105452,0.000105452,0.000105452
71,2149.12,1.71664,2.85153,1.88392,0.19065,0.10658,0.07139,0.04014,1.90421,2.90714,2.04758,0.000105256,0.000105256,0.000105256
72,2178.18,1.73097,2.82818,1.89314,0.17414,0.10403,0.06808,0.03829,1.91018,2.90199,2.09144,0.000105059,0.000105059,0.000105059
73,2207.37,1.71844,2.84065,1.88118,0.18709,0.11003,0.07277,0.04084,1.90653,2.85846,2.06251,0.000104863,0.000104863,0.000104863
74,2236.42,1.68805,2.86646,1.90782,0.19162,0.11201,0.07262,0.04103,1.90166,2.87423,2.06116,0.000104666,0.000104666,0.000104666
75,2266.08,1.71195,2.74544,1.83919,0.19839,0.10995,0.07358,0.04165,1.8899,2.86494,2.05813,0.00010447,0.00010447,0.00010447
76,2295.7,1.69757,2.7767,1.85456,0.17197,0.11708,0.07372,0.04165,1.88259,2.85372,2.04576,0.000104274,0.000104274,0.000104274
