epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,212.705,3.64031,5.78832,4.25329,0,0,0,0,3.57909,5.39139,4.15344,0.00326087,0.00326087,0.00326087
2,242.268,3.62339,5.62439,4.17002,0,0,0,0,3.57772,5.39814,4.16063,0.00658332,0.00658332,0.00658332
3,278.516,3.16274,4.94972,3.56962,0.47564,0.0008,0.00061,0.00019,2.97994,4.44194,3.32524,0.00989478,0.00989478,0.00989478
4,316.428,2.5221,4.30616,2.72376,0.24521,0.02166,0.00314,0.00125,2.58808,5.3401,2.93377,0.0099505,0.0099505,0.0099505
5,360.118,2.12997,3.91374,2.31444,0.30848,0.04123,0.01386,0.00619,2.17653,4.2939,2.45841,0.009934,0.009934,0.009934
6,405.266,1.95019,3.66242,2.13769,0.26256,0.05761,0.02516,0.01232,2.0254,3.72967,2.27154,0.0099175,0.0099175,0.0099175
7,448.605,1.85864,3.41856,2.00562,0.22849,0.07927,0.03578,0.01854,1.93097,3.56228,2.1491,0.009901,0.009901,0.009901
8,489.672,1.7943,3.26992,1.94515,0.24082,0.08976,0.04866,0.02568,1.83689,3.17108,2.04005,0.0098845,0.0098845,0.0098845
9,529.124,1.68075,3.11656,1.84916,0.2766,0.10687,0.06192,0.03354,1.76785,2.9622,1.96017,0.009868,0.009868,0.009868
10,568.531,1.64086,3.02205,1.82067,0.18981,0.12108,0.07139,0.04057,1.73905,2.91208,1.93883,0.0098515,0.0098515,0.0098515
11,609.143,1.60923,2.94117,1.78301,0.22624,0.13568,0.08413,0.04835,1.67919,2.85344,1.87536,0.009835,0.009835,0.009835
12,647.787,1.59167,2.82592,1.72922,0.23093,0.14008,0.08326,0.04913,1.68484,2.81932,1.85137,0.0098185,0.0098185,0.0098185
13,688.452,1.56324,2.76988,1.72742,0.24158,0.13903,0.09503,0.05591,1.62141,2.77788,1.81699,0.009802,0.009802,0.009802
14,727.13,1.53799,2.71874,1.68928,0.21624,0.15726,0.1055,0.06239,1.65139,2.63417,1.8111,0.0097855,0.0097855,0.0097855
15,766.181,1.49779,2.65565,1.66198,0.24959,0.16316,0.11687,0.06986,1.58837,2.56442,1.75914,0.009769,0.009769,0.009769
16,806.099,1.50152,2.61342,1.65251,0.25715,0.18133,0.13339,0.07978,1.56613,2.51563,1.73855,0.0097525,0.0097525,0.0097525
17,845.365,1.45681,2.49819,1.61652,0.26282,0.1917,0.13854,0.08365,1.54255,2.44185,1.74179,0.009736,0.009736,0.009736
18,883.671,1.478,2.53149,1.63199,0.28722,0.19536,0.1517,0.09363,1.52253,2.37208,1.70545,0.0097195,0.0097195,0.0097195
19,922.783,1.42409,2.44222,1.59914,0.28619,0.20016,0.15526,0.09536,1.52902,2.39357,1.70407,0.009703,0.009703,0.009703
20,961.268,1.41375,2.43419,1.60017,0.28903,0.19951,0.16772,0.10384,1.50884,2.30372,1.68731,0.0096865,0.0096865,0.0096865
21,1000.27,1.40241,2.35667,1.58677,0.28468,0.20517,0.15925,0.09752,1.51335,2.34894,1.68624,0.00967,0.00967,0.00967
22,1037.9,1.41732,2.33705,1.56704,0.29842,0.21971,0.17588,0.10918,1.48311,2.27177,1.66193,0.0096535,0.0096535,0.0096535
23,1075.97,1.38725,2.29188,1.53822,0.29099,0.2126,0.1763,0.11168,1.48078,2.28516,1.65319,0.009637,0.009637,0.009637
24,1114.09,1.38216,2.25047,1.55568,0.32848,0.22168,0.18795,0.11799,1.45855,2.22099,1.63694,0.0096205,0.0096205,0.0096205
25,1152.05,1.33335,2.21789,1.52688,0.33371,0.22724,0.1896,0.11927,1.44261,2.19407,1.6196,0.009604,0.009604,0.009604
26,1190.51,1.34331,2.09492,1.51187,0.34549,0.23736,0.20355,0.12709,1.43504,2.15971,1.62014,0.0095875,0.0095875,0.0095875
27,1228.92,1.32936,2.1294,1.50771,0.33046,0.24499,0.20532,0.12914,1.43632,2.1528,1.62059,0.009571,0.009571,0.009571
28,1267.29,1.33173,2.12643,1.50033,0.34769,0.23819,0.20844,0.13196,1.43677,2.14078,1.59748,0.0095545,0.0095545,0.0095545
29,1304.94,1.30091,2.06696,1.48987,0.35816,0.24926,0.22005,0.14011,1.40634,2.07117,1.59454,0.009538,0.009538,0.009538
30,1343.56,1.29765,2.04042,1.46448,0.3692,0.25741,0.22355,0.14121,1.41024,2.06824,1.59035,0.0095215,0.0095215,0.0095215
31,1381.42,1.26402,2.06909,1.47412,0.36107,0.25754,0.23037,0.14708,1.3884,2.03526,1.57094,0.009505,0.009505,0.009505
32,1419.24,1.3005,2.03312,1.47806,0.36078,0.2596,0.2291,0.14731,1.39042,2.03933,1.57698,0.0094885,0.0094885,0.0094885
33,1457.54,1.28412,2.01361,1.46686,0.38163,0.25847,0.23054,0.14781,1.38993,2.05791,1.56618,0.009472,0.009472,0.009472
34,1495.55,1.27097,1.97275,1.43331,0.35785,0.26671,0.24094,0.15366,1.39137,1.99629,1.56324,0.0094555,0.0094555,0.0094555
35,1533.49,1.24747,1.92369,1.43767,0.37069,0.27741,0.24748,0.16004,1.37094,1.95529,1.55635,0.009439,0.009439,0.009439
36,1571.49,1.24181,1.89906,1.42478,0.38689,0.26687,0.24102,0.15522,1.36891,2.00899,1.5517,0.0094225,0.0094225,0.0094225
37,1609.17,1.23973,1.93789,1.45192,0.38728,0.28179,0.25887,0.16728,1.35533,1.94447,1.53689,0.009406,0.009406,0.009406
38,1647.1,1.23026,1.88473,1.42062,0.4094,0.27822,0.26183,0.16905,1.36757,1.92514,1.54043,0.0093895,0.0093895,0.0093895
39,1684.51,1.23578,1.87184,1.42859,0.39456,0.29158,0.26589,0.17272,1.35953,1.90523,1.53874,0.009373,0.009373,0.009373
40,1722.29,1.18834,1.81121,1.39556,0.41574,0.28946,0.26901,0.17562,1.3426,1.90053,1.52457,0.0093565,0.0093565,0.0093565
41,1759.81,1.22826,1.83884,1.4077,0.39313,0.2879,0.26634,0.1744,1.3459,1.90507,1.52753,0.00934,0.00934,0.00934
42,1797.17,1.23997,1.85874,1.42758,0.40742,0.29836,0.27499,0.17895,1.33941,1.87373,1.51982,0.0093235,0.0093235,0.0093235
43,1834.53,1.23203,1.79014,1.41818,0.41508,0.2877,0.27438,0.18043,1.33228,1.86916,1.52275,0.009307,0.009307,0.009307
44,1872.2,1.24462,1.80526,1.41609,0.39219,0.30521,0.28238,0.18509,1.33185,1.85189,1.5133,0.0092905,0.0092905,0.0092905
45,1909.73,1.19902,1.77994,1.38065,0.43708,0.29614,0.28704,0.18828,1.34,1.84255,1.51743,0.009274,0.009274,0.009274
46,1947.08,1.19255,1.77006,1.39432,0.40525,0.30708,0.28222,0.18512,1.32474,1.84167,1.50711,0.0092575,0.0092575,0.0092575
47,1984.16,1.18559,1.7408,1.38334,0.43962,0.29603,0.28665,0.18914,1.3273,1.83065,1.50614,0.009241,0.009241,0.009241
48,2021.81,1.17894,1.75757,1.36694,0.41183,0.30915,0.28922,0.1891,1.32108,1.82125,1.49578,0.0092245,0.0092245,0.0092245
49,2059.41,1.19776,1.75271,1.39892,0.4239,0.3067,0.29558,0.19386,1.31488,1.79449,1.49715,0.009208,0.009208,0.009208
50,2096.68,1.17379,1.66088,1.36185,0.4306,0.30704,0.29744,0.1957,1.31205,1.79169,1.49974,0.0091915,0.0091915,0.0091915
51,2134.12,1.15953,1.69934,1.37195,0.422,0.3257,0.30507,0.2019,1.30173,1.77342,1.48786,0.009175,0.009175,0.009175
52,2171.33,1.18924,1.64928,1.35359,0.41146,0.32328,0.30032,0.19751,1.3097,1.78219,1.49501,0.0091585,0.0091585,0.0091585
53,2208.54,1.19089,1.66844,1.37116,0.4454,0.31704,0.30884,0.20473,1.30021,1.74245,1.48073,0.009142,0.009142,0.009142
54,2245.63,1.16542,1.64458,1.35289,0.41641,0.32034,0.30844,0.20559,1.30227,1.7496,1.48057,0.0091255,0.0091255,0.0091255
55,2282.95,1.16162,1.6042,1.34831,0.43727,0.32086,0.3101,0.20669,1.29845,1.74584,1.4766,0.009109,0.009109,0.009109
56,2320.4,1.16266,1.64576,1.35785,0.43714,0.32072,0.31017,0.20615,1.29725,1.7478,1.48423,0.0090925,0.0090925,0.0090925
57,2357.16,1.18419,1.60612,1.37164,0.4368,0.32925,0.31774,0.21131,1.30371,1.7285,1.48022,0.009076,0.009076,0.009076
58,2394.62,1.15173,1.56659,1.35227,0.45309,0.32352,0.31376,0.20748,1.29853,1.74684,1.47992,0.0090595,0.0090595,0.0090595
59,2431.9,1.15757,1.60783,1.32524,0.43199,0.3283,0.32159,0.21406,1.28843,1.6983,1.46567,0.009043,0.009043,0.009043
60,2468.85,1.15051,1.54805,1.33989,0.44825,0.32793,0.31822,0.21224,1.28732,1.72393,1.46743,0.0090265,0.0090265,0.0090265
61,2505.85,1.13564,1.55868,1.32956,0.46006,0.32243,0.32597,0.21666,1.28938,1.70717,1.47236,0.00901,0.00901,0.00901
62,2542.77,1.10862,1.53254,1.31693,0.44829,0.3297,0.32143,0.21438,1.28752,1.70793,1.47397,0.0089935,0.0089935,0.0089935
63,2579.8,1.11086,1.52445,1.3117,0.44354,0.33661,0.32711,0.21897,1.2779,1.68284,1.46441,0.008977,0.008977,0.008977
64,2616.78,1.13361,1.54392,1.32943,0.44959,0.33878,0.33239,0.22124,1.27859,1.67287,1.45738,0.0089605,0.0089605,0.0089605
65,2653.6,1.11031,1.54824,1.31506,0.4669,0.33554,0.3344,0.22288,1.28666,1.6754,1.46445,0.008944,0.008944,0.008944
66,2690.38,1.1185,1.56027,1.30947,0.48177,0.33318,0.33651,0.22513,1.28041,1.66813,1.45733,0.0089275,0.0089275,0.0089275
