epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1094.34,3.56503,5.60496,4.15623,0.00062,0.00501,0.00034,0.0001,3.20836,4.8755,3.88287,0.00332121,0.00332121,0.00332121
2,1196.55,2.52679,4.34584,2.8913,0.30841,0.0384,0.01405,0.00635,2.16078,3.72291,2.51063,0.00664357,0.00664357,0.00664357
3,1297.77,1.87085,3.48042,2.0889,0.19093,0.09979,0.05212,0.0292,1.78181,2.9993,2.05042,0.00995492,0.00995492,0.00995492
4,1398.75,1.60509,2.93529,1.78692,0.20577,0.16079,0.10551,0.06305,1.57935,2.62787,1.80821,0.0099505,0.0099505,0.0099505
5,1501.06,1.46426,2.59199,1.65448,0.3065,0.2042,0.16183,0.09965,1.47921,2.38998,1.69839,0.009934,0.009934,0.009934
6,1602.18,1.38633,2.36089,1.57798,0.32827,0.23577,0.19661,0.12323,1.43133,2.19889,1.63382,0.0099175,0.0099175,0.0099175
7,1702.31,1.34386,2.20136,1.5282,0.37494,0.26423,0.23471,0.15161,1.35947,2.00686,1.57702,0.009901,0.009901,0.009901
8,1803.25,1.31,2.104,1.50364,0.39798,0.28693,0.26542,0.17392,1.33065,1.92844,1.53452,0.0098845,0.0098845,0.0098845
9,1902.6,1.27027,1.97317,1.46269,0.43275,0.30255,0.29308,0.19503,1.2977,1.7994,1.50657,0.009868,0.009868,0.009868
10,2001.66,1.24767,1.89096,1.43694,0.43024,0.32379,0.31174,0.20861,1.27995,1.75351,1.48704,0.0098515,0.0098515,0.0098515
11,2101.32,1.20962,1.83211,1.4166,0.46313,0.33935,0.33201,0.22306,1.24571,1.68126,1.45416,0.009835,0.009835,0.009835
12,2200.56,1.20503,1.76045,1.40056,0.48903,0.34573,0.35108,0.2379,1.22401,1.61828,1.43312,0.0098185,0.0098185,0.0098185
13,2299.67,1.18602,1.75011,1.38709,0.48999,0.36579,0.37052,0.25265,1.20491,1.55688,1.41962,0.009802,0.009802,0.009802
14,2398.44,1.17202,1.68084,1.37745,0.49605,0.37084,0.37736,0.25891,1.18873,1.53263,1.40867,0.0097855,0.0097855,0.0097855
15,2497.13,1.16401,1.66845,1.36481,0.52352,0.37246,0.39606,0.27395,1.17147,1.48388,1.38835,0.009769,0.009769,0.009769
16,2595.91,1.13841,1.6077,1.34477,0.54388,0.3821,0.40843,0.2834,1.16271,1.45367,1.3789,0.0097525,0.0097525,0.0097525
17,2694.93,1.12625,1.56803,1.33619,0.51922,0.4022,0.42182,0.29412,1.14436,1.42066,1.35938,0.009736,0.009736,0.009736
18,2793.9,1.13268,1.55363,1.33754,0.54324,0.41588,0.43514,0.30292,1.13706,1.38866,1.34899,0.0097195,0.0097195,0.0097195
19,2892.98,1.11418,1.52275,1.32142,0.54901,0.42488,0.44352,0.30946,1.12631,1.36899,1.33841,0.009703,0.009703,0.009703
20,2991.77,1.10569,1.49393,1.31681,0.56058,0.4213,0.45103,0.31774,1.11373,1.34236,1.33049,0.0096865,0.0096865,0.0096865
21,3090.64,1.10369,1.48547,1.30441,0.56742,0.42962,0.45885,0.32417,1.10938,1.3154,1.32532,0.00967,0.00967,0.00967
22,3189.56,1.09078,1.46138,1.30239,0.57194,0.44073,0.47087,0.33164,1.09927,1.29731,1.31493,0.0096535,0.0096535,0.0096535
23,3288.46,1.08229,1.41739,1.29354,0.57364,0.44641,0.47617,0.33731,1.09259,1.2803,1.30643,0.009637,0.009637,0.009637
24,3387.25,1.08696,1.42946,1.2952,0.58035,0.45366,0.48694,0.34582,1.08506,1.25664,1.30328,0.0096205,0.0096205,0.0096205
25,3486.42,1.06974,1.39309,1.2772,0.59065,0.45829,0.49343,0.35147,1.07743,1.2396,1.29501,0.009604,0.009604,0.009604
26,3585.77,1.06684,1.40095,1.27958,0.61029,0.45909,0.50103,0.35731,1.07047,1.22493,1.28382,0.0095875,0.0095875,0.0095875
27,3684.85,1.04307,1.36227,1.26562,0.60083,0.47516,0.50637,0.36131,1.06465,1.2116,1.27822,0.009571,0.009571,0.009571
28,3783.8,1.03919,1.35065,1.26791,0.60596,0.47318,0.51109,0.36648,1.05795,1.19898,1.27624,0.0095545,0.0095545,0.0095545
29,3882.56,1.04469,1.34784,1.26337,0.60226,0.48576,0.51963,0.37226,1.05262,1.18538,1.26982,0.009538,0.009538,0.009538
30,3981.26,1.04847,1.32257,1.26122,0.61376,0.48582,0.52482,0.37718,1.04923,1.17017,1.26686,0.0095215,0.0095215,0.0095215
31,4080.02,1.04535,1.29993,1.25297,0.60222,0.49964,0.52906,0.38069,1.04403,1.16116,1.2616,0.009505,0.009505,0.009505
32,4178.68,1.04803,1.30614,1.25762,0.6233,0.48813,0.53164,0.3833,1.03869,1.15051,1.2586,0.0094885,0.0094885,0.0094885
33,4277.37,1.04162,1.2938,1.25328,0.60952,0.50596,0.53708,0.38764,1.03784,1.13734,1.2545,0.009472,0.009472,0.009472
34,4375.93,1.02617,1.2751,1.2443,0.61493,0.50767,0.54248,0.39188,1.03588,1.12919,1.25353,0.0094555,0.0094555,0.0094555
35,4474.49,1.02327,1.26777,1.24551,0.63856,0.49967,0.54497,0.39506,1.02983,1.12269,1.24833,0.009439,0.009439,0.009439
36,4573.14,1.02503,1.26594,1.2444,0.6436,0.50271,0.55006,0.40015,1.02395,1.11494,1.24406,0.0094225,0.0094225,0.0094225
37,4671.74,1.01151,1.24866,1.23642,0.63156,0.512,0.55446,0.40269,1.02262,1.10667,1.2416,0.009406,0.009406,0.009406
38,4770.48,1.00269,1.23027,1.2348,0.63211,0.51265,0.55554,0.40305,1.01924,1.10075,1.23722,0.0093895,0.0093895,0.0093895
39,4869.1,1.02482,1.24695,1.24174,0.64758,0.51362,0.55977,0.40693,1.01494,1.09083,1.23594,0.009373,0.009373,0.009373
40,4967.66,1.01,1.22061,1.23268,0.64776,0.51777,0.56274,0.41001,1.01294,1.0848,1.23221,0.0093565,0.0093565,0.0093565
41,5066.17,1.01475,1.22335,1.23467,0.65506,0.51665,0.56583,0.4125,1.01128,1.08054,1.23116,0.00934,0.00934,0.00934
42,5164.85,0.99575,1.21231,1.22282,0.65506,0.51906,0.5671,0.41386,1.00939,1.07443,1.22888,0.0093235,0.0093235,0.0093235
43,5263.41,0.98967,1.188,1.22066,0.6599,0.51868,0.5704,0.4166,1.00753,1.06797,1.22694,0.009307,0.009307,0.009307
44,5361.98,0.99591,1.19295,1.22014,0.64943,0.52635,0.5731,0.41808,1.00581,1.06471,1.22489,0.0092905,0.0092905,0.0092905
45,5460.42,0.99879,1.17861,1.21832,0.65479,0.52889,0.57545,0.41982,1.00368,1.06065,1.22434,0.009274,0.009274,0.009274
46,5559.18,0.99055,1.18046,1.21513,0.65801,0.53131,0.5771,0.42215,1.00214,1.05509,1.22129,0.0092575,0.0092575,0.0092575
47,5658.05,0.99522,1.17396,1.21795,0.65583,0.53493,0.57962,0.4241,1.00035,1.05144,1.21927,0.009241,0.009241,0.009241
48,5756.52,0.9964,1.1696,1.21432,0.6553,0.53517,0.58153,0.42538,0.99767,1.04891,1.21682,0.0092245,0.0092245,0.0092245
49,5854.95,0.99851,1.17193,1.21833,0.66257,0.53292,0.58266,0.42648,0.9972,1.0455,1.21554,0.009208,0.009208,0.009208
50,5953.46,0.97825,1.15067,1.20524,0.65106,0.54203,0.58403,0.42815,0.99556,1.04126,1.21439,0.0091915,0.0091915,0.0091915
51,6051.91,0.98378,1.15643,1.21066,0.66438,0.53474,0.58533,0.42949,0.99462,1.03723,1.21368,0.009175,0.009175,0.009175
52,6150.64,0.99067,1.13716,1.20629,0.65664,0.54198,0.58711,0.43083,0.99307,1.03341,1.21199,0.0091585,0.0091585,0.0091585
53,6249.21,0.97563,1.13867,1.19641,0.66641,0.53905,0.58839,0.43174,0.99211,1.03072,1.21112,0.009142,0.009142,0.009142
54,6347.64,0.98668,1.14005,1.20652,0.66627,0.54005,0.58996,0.43271,0.99184,1.02833,1.21043,0.0091255,0.0091255,0.0091255
55,6445.88,0.96863,1.13106,1.20421,0.66868,0.54171,0.59246,0.43434,0.99106,1.02554,1.20981,0.009109,0.009109,0.009109
56,6544.18,0.97367,1.12189,1.19745,0.67249,0.54012,0.5939,0.43585,0.98983,1.02266,1.20848,0.0090925,0.0090925,0.0090925
57,6642.52,0.97723,1.12126,1.20531,0.67418,0.54002,0.59491,0.43657,0.98874,1.02082,1.20763,0.009076,0.009076,0.009076
58,6740.99,0.97376,1.12019,1.1926,0.67644,0.53917,0.59586,0.43753,0.98739,1.01904,1.20655,0.0090595,0.0090595,0.0090595
59,6839.33,0.97862,1.12428,1.19924,0.66982,0.54418,0.59649,0.43823,0.98616,1.01686,1.20573,0.009043,0.009043,0.009043
60,6937.73,0.97442,1.12107,1.19545,0.67508,0.54375,0.59775,0.43883,0.98544,1.01477,1.20495,0.0090265,0.0090265,0.0090265
61,7036.21,0.96944,1.10442,1.19578,0.67476,0.54634,0.59896,0.43984,0.98457,1.01248,1.20412,0.00901,0.00901,0.00901
62,7134.97,0.97166,1.0902,1.19141,0.66998,0.54994,0.59965,0.44042,0.98396,1.01068,1.20334,0.0089935,0.0089935,0.0089935
63,7234.25,0.95897,1.10165,1.18669,0.6711,0.55146,0.60053,0.44119,0.98358,1.00899,1.20279,0.008977,0.008977,0.008977
64,7340.82,0.97302,1.09425,1.19257,0.67032,0.55275,0.60209,0.44223,0.98304,1.00716,1.20216,0.0089605,0.0089605,0.0089605
65,7439.34,0.95007,1.07523,1.18317,0.67193,0.55288,0.60326,0.44342,0.98225,1.00553,1.20133,0.008944,0.008944,0.008944
66,7537.52,0.96644,1.07344,1.1893,0.67056,0.55453,0.60382,0.44415,0.98168,1.00385,1.20072,0.0089275,0.0089275,0.0089275
67,7635.75,0.94802,1.06946,1.18569,0.67214,0.55446,0.60446,0.44471,0.98116,1.00216,1.20005,0.008911,0.008911,0.008911
68,7734.05,0.95032,1.06837,1.17515,0.6725,0.55589,0.60522,0.44535,0.98076,1.00096,1.19956,0.0088945,0.0088945,0.0088945
69,7832.24,0.96481,1.08059,1.1892,0.67528,0.55553,0.60618,0.44608,0.98034,0.99961,1.19912,0.008878,0.008878,0.008878
70,7930.44,0.96692,1.06521,1.17957,0.67653,0.55441,0.60667,0.44697,0.97995,0.99833,1.19856,0.0088615,0.0088615,0.0088615
71,8028.6,0.95301,1.04744,1.17323,0.67477,0.55515,0.60657,0.44711,0.97944,0.99718,1.19803,0.008845,0.008845,0.008845
72,8126.73,0.95804,1.0648,1.17403,0.67682,0.55572,0.60735,0.44771,0.97901,0.99599,1.19741,0.0088285,0.0088285,0.0088285
73,8224.89,0.9415,1.06708,1.17703,0.67634,0.55628,0.60781,0.44796,0.97851,0.99472,1.19688,0.008812,0.008812,0.008812
74,8322.91,0.95318,1.05366,1.17585,0.67557,0.55663,0.60838,0.44839,0.97827,0.99318,1.19668,0.0087955,0.0087955,0.0087955
75,8421.01,0.94904,1.05412,1.17714,0.67693,0.55637,0.60896,0.44901,0.97792,0.99234,1.19637,0.008779,0.008779,0.008779
76,8519.09,0.94935,1.0427,1.17205,0.67939,0.5555,0.60946,0.44933,0.97789,0.99095,1.19612,0.0087625,0.0087625,0.0087625
77,8617.21,0.95162,1.04274,1.17187,0.68089,0.55493,0.60999,0.44952,0.97739,0.98973,1.19558,0.008746,0.008746,0.008746
78,8715.23,0.94812,1.0444,1.17571,0.68228,0.55522,0.61037,0.45004,0.97689,0.98855,1.19486,0.0087295,0.0087295,0.0087295
79,8813.44,0.94829,1.04659,1.1728,0.68332,0.55544,0.61062,0.45033,0.97637,0.98702,1.1943,0.008713,0.008713,0.008713
80,8911.59,0.9351,1.02611,1.1713,0.68147,0.5568,0.61112,0.45073,0.97562,0.98614,1.19367,0.0086965,0.0086965,0.0086965
81,9010.02,0.94828,1.01764,1.1629,0.68167,0.55728,0.6115,0.45093,0.97537,0.9849,1.19322,0.00868,0.00868,0.00868
82,9108.59,0.94829,1.03101,1.16593,0.68506,0.55623,0.61188,0.45133,0.97502,0.9838,1.19286,0.0086635,0.0086635,0.0086635
83,9206.97,0.94583,1.02145,1.16912,0.68534,0.55655,0.61252,0.45224,0.97452,0.98288,1.19223,0.008647,0.008647,0.008647
84,9305.59,0.93993,1.03369,1.1675,0.68632,0.55655,0.61285,0.45233,0.97405,0.9817,1.19168,0.0086305,0.0086305,0.0086305
85,9404.31,0.94531,1.02455,1.16279,0.68705,0.55668,0.61309,0.4527,0.9737,0.98042,1.19125,0.008614,0.008614,0.008614
86,9502.51,0.93974,1.01352,1.16159,0.68492,0.55849,0.61337,0.45291,0.97345,0.97916,1.19094,0.0085975,0.0085975,0.0085975
87,9600.98,0.92829,1.01529,1.15969,0.68585,0.55806,0.61375,0.45327,0.97328,0.97817,1.19061,0.008581,0.008581,0.008581
88,9699.23,0.92769,1.02011,1.1547,0.6852,0.5588,0.61408,0.45364,0.97302,0.97735,1.19015,0.0085645,0.0085645,0.0085645
89,9797.48,0.92871,1.00882,1.15401,0.68576,0.55888,0.61458,0.45407,0.97269,0.97632,1.18957,0.008548,0.008548,0.008548
90,9895.72,0.93704,1.01718,1.16521,0.68718,0.55848,0.61505,0.45449,0.97246,0.97534,1.1892,0.0085315,0.0085315,0.0085315
91,9993.85,0.93945,1.01974,1.16387,0.69003,0.55729,0.61515,0.45458,0.97202,0.97451,1.18871,0.008515,0.008515,0.008515
92,10092.1,0.93446,1.01909,1.15982,0.68889,0.55857,0.61544,0.45488,0.97172,0.97344,1.18831,0.0084985,0.0084985,0.0084985
93,10190.4,0.93592,1.0117,1.15785,0.69016,0.55765,0.61568,0.45511,0.97133,0.97281,1.18783,0.008482,0.008482,0.008482
94,10288.5,0.93141,0.99907,1.1574,0.68993,0.55831,0.6161,0.45543,0.97121,0.972,1.18742,0.0084655,0.0084655,0.0084655
95,10386.6,0.9332,1.00631,1.15977,0.68976,0.55708,0.61626,0.4557,0.97102,0.97119,1.18695,0.008449,0.008449,0.008449
96,10485.1,0.93064,0.99406,1.15692,0.69049,0.55749,0.61683,0.45603,0.97073,0.97034,1.18648,0.0084325,0.0084325,0.0084325
97,10583.8,0.92564,0.99035,1.15256,0.69479,0.55594,0.61718,0.45647,0.97049,0.96951,1.18613,0.008416,0.008416,0.008416
98,10682.5,0.93826,0.99595,1.15494,0.69539,0.55613,0.61721,0.45635,0.97015,0.96888,1.18566,0.0083995,0.0083995,0.0083995
99,10781,0.91654,0.97747,1.14531,0.697,0.55555,0.61753,0.45699,0.97003,0.96792,1.18543,0.008383,0.008383,0.008383
100,10879.5,0.92124,0.99955,1.15676,0.69097,0.55954,0.61764,0.45733,0.96993,0.96747,1.18529,0.0083665,0.0083665,0.0083665
101,10977.6,0.92775,0.97868,1.1515,0.69023,0.56048,0.61805,0.4575,0.96961,0.96668,1.18495,0.00835,0.00835,0.00835
102,11075.8,0.9321,0.99184,1.15374,0.69521,0.55889,0.61836,0.45754,0.96925,0.96613,1.18453,0.0083335,0.0083335,0.0083335
103,11174.2,0.92843,0.98263,1.15896,0.69671,0.5583,0.61889,0.458,0.9688,0.96517,1.18407,0.008317,0.008317,0.008317
104,11272.8,0.91045,0.97334,1.14524,0.69506,0.55945,0.61936,0.45845,0.96869,0.96437,1.18388,0.0083005,0.0083005,0.0083005
105,11370.8,0.92863,0.99017,1.15326,0.6915,0.56331,0.6198,0.45888,0.9687,0.96368,1.18363,0.008284,0.008284,0.008284
106,11468.9,0.91714,0.97655,1.14931,0.68643,0.56658,0.62047,0.45916,0.96832,0.96291,1.18318,0.0082675,0.0082675,0.0082675
107,11567,0.93158,0.97718,1.15236,0.6915,0.56473,0.62101,0.45946,0.96829,0.96217,1.18296,0.008251,0.008251,0.008251
108,11665.2,0.91075,0.97747,1.14698,0.69216,0.56512,0.62128,0.45985,0.96815,0.96146,1.18255,0.0082345,0.0082345,0.0082345
109,11763.2,0.91868,0.98509,1.14762,0.69119,0.56556,0.62166,0.46031,0.96806,0.9609,1.18233,0.008218,0.008218,0.008218
