epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,494.553,3.6586,5.77437,4.25259,0.00087,0.02981,0.00052,0.00016,3.56023,inf,7.59735,0.00331884,0.00331884,0.00331884
2,593.852,3.17333,5.17183,3.56871,0.00204,0.06194,0.00221,0.00083,2.52788,5.17733,2.82441,0.0066412,0.0066412,0.0066412
3,684.008,2.15699,4.00775,2.36751,0.25502,0.04511,0.01162,0.00543,2.09402,4.02856,2.38498,0.00995256,0.00995256,0.00995256
4,771.275,1.85274,3.4785,2.01717,0.32075,0.07478,0.04147,0.02133,1.85204,3.20391,2.05285,0.0099505,0.0099505,0.0099505
5,856.026,1.69976,3.16523,1.86164,0.22505,0.12251,0.06318,0.03482,1.76064,2.94407,1.95066,0.009934,0.009934,0.009934
6,939.001,1.6245,2.92983,1.77894,0.23066,0.13198,0.08272,0.04701,1.72664,2.80767,1.91153,0.0099175,0.0099175,0.0099175
7,1021.96,1.58959,2.8044,1.74303,0.23458,0.16718,0.10857,0.0642,1.64742,2.60475,1.82305,0.009901,0.009901,0.009901
8,1105.79,1.55146,2.66934,1.68834,0.26842,0.1794,0.13134,0.07721,1.61171,2.48672,1.76811,0.0098845,0.0098845,0.0098845
9,1189.15,1.51532,2.54822,1.65406,0.27724,0.19873,0.14546,0.08717,1.58718,2.41779,1.7357,0.009868,0.009868,0.009868
10,1272.56,1.49609,2.52845,1.63152,0.29755,0.20967,0.16083,0.09757,1.55934,2.33857,1.70694,0.0098515,0.0098515,0.0098515
11,1355.19,1.49403,2.44626,1.61497,0.2971,0.22742,0.18341,0.11305,1.53366,2.2358,1.67604,0.009835,0.009835,0.009835
12,1437.19,1.46078,2.37831,1.58646,0.33808,0.23126,0.19797,0.12189,1.51468,2.16778,1.65341,0.0098185,0.0098185,0.0098185
13,1519.75,1.43431,2.31722,1.56878,0.34845,0.24014,0.20294,0.12655,1.50279,2.1471,1.6312,0.009802,0.009802,0.009802
14,1602.48,1.42744,2.29334,1.55538,0.36171,0.24034,0.21386,0.13377,1.49189,2.1028,1.61603,0.0097855,0.0097855,0.0097855
15,1684.87,1.41192,2.25628,1.53621,0.38602,0.25734,0.23139,0.14616,1.46742,2.03856,1.60331,0.009769,0.009769,0.009769
16,1767.3,1.39326,2.2112,1.52099,0.39053,0.26106,0.23984,0.15357,1.44521,2.02194,1.57237,0.0097525,0.0097525,0.0097525
17,1849.58,1.40106,2.16678,1.5177,0.40322,0.27256,0.24922,0.16064,1.43837,1.97902,1.56768,0.009736,0.009736,0.009736
18,1932.15,1.3693,2.13674,1.50446,0.39366,0.27647,0.25485,0.1639,1.42377,1.97013,1.55859,0.0097195,0.0097195,0.0097195
19,2014.27,1.36944,2.1238,1.49312,0.4229,0.28292,0.26797,0.17306,1.41494,1.91359,1.53624,0.009703,0.009703,0.009703
20,2096.26,1.36973,2.09653,1.49045,0.43668,0.28463,0.27344,0.1777,1.4042,1.88645,1.53192,0.0096865,0.0096865,0.0096865
21,2178.71,1.36756,2.08418,1.48705,0.42531,0.299,0.28196,0.18356,1.38898,1.85475,1.51681,0.00967,0.00967,0.00967
22,2261.01,1.34783,2.03445,1.46381,0.41777,0.30397,0.2872,0.18675,1.3843,1.84146,1.50623,0.0096535,0.0096535,0.0096535
23,2343.46,1.34268,2.01379,1.459,0.46824,0.30416,0.29903,0.19606,1.37346,1.8043,1.4924,0.009637,0.009637,0.009637
24,2425.95,1.32066,2.03681,1.44566,0.43572,0.31639,0.30695,0.20053,1.36248,1.78255,1.4812,0.0096205,0.0096205,0.0096205
25,2508.28,1.30888,2.00259,1.43844,0.43195,0.31697,0.31125,0.20501,1.35846,1.77032,1.47013,0.009604,0.009604,0.009604
26,2590.82,1.3354,1.96109,1.43685,0.47042,0.31831,0.31543,0.2085,1.34923,1.75629,1.46458,0.0095875,0.0095875,0.0095875
27,2673.32,1.32156,1.97048,1.44062,0.47316,0.32345,0.32167,0.21238,1.34703,1.73527,1.46069,0.009571,0.009571,0.009571
28,2755.98,1.3132,1.93419,1.42168,0.48615,0.33076,0.33104,0.21969,1.33177,1.7124,1.44678,0.0095545,0.0095545,0.0095545
29,2838.14,1.30197,1.91218,1.41281,0.4767,0.33281,0.33365,0.22118,1.33316,1.69539,1.44127,0.009538,0.009538,0.009538
30,2920.98,1.29455,1.91079,1.41119,0.48698,0.34047,0.34028,0.22623,1.32588,1.68528,1.43413,0.0095215,0.0095215,0.0095215
31,3003.55,1.29981,1.85827,1.40142,0.48456,0.33095,0.34306,0.22878,1.31827,1.66768,1.42696,0.009505,0.009505,0.009505
32,3085.96,1.29309,1.86065,1.39954,0.50377,0.33797,0.35055,0.234,1.31396,1.654,1.41795,0.0094885,0.0094885,0.0094885
33,3168.57,1.29666,1.90006,1.39628,0.47495,0.34936,0.35431,0.2371,1.30684,1.64037,1.40966,0.009472,0.009472,0.009472
34,3250.99,1.27618,1.85253,1.38898,0.49997,0.3487,0.35731,0.24069,1.30115,1.62949,1.40607,0.0094555,0.0094555,0.0094555
35,3333.24,1.28972,1.86076,1.39251,0.50081,0.35296,0.36171,0.24346,1.29545,1.61502,1.4006,0.009439,0.009439,0.009439
36,3415.56,1.28867,1.84175,1.38774,0.50214,0.35023,0.36568,0.24574,1.29224,1.60174,1.39689,0.0094225,0.0094225,0.0094225
37,3498.38,1.28227,1.81361,1.37593,0.5176,0.35653,0.36903,0.24909,1.28863,1.59095,1.39214,0.009406,0.009406,0.009406
38,3581,1.27722,1.7952,1.3835,0.51021,0.3586,0.37001,0.24997,1.28296,1.58431,1.38827,0.0093895,0.0093895,0.0093895
39,3663.31,1.27135,1.8063,1.37056,0.50029,0.36449,0.37582,0.25473,1.28004,1.5737,1.38432,0.009373,0.009373,0.009373
40,3746.16,1.2612,1.79844,1.36889,0.5112,0.36376,0.3779,0.2561,1.27853,1.56847,1.38076,0.0093565,0.0093565,0.0093565
41,3828.5,1.26992,1.78819,1.36886,0.50281,0.36373,0.3805,0.25829,1.27272,1.55605,1.37583,0.00934,0.00934,0.00934
42,3912.22,1.2764,1.80117,1.36855,0.51727,0.36814,0.38365,0.25958,1.27188,1.54878,1.37267,0.0093235,0.0093235,0.0093235
43,3995.31,1.26229,1.78403,1.36568,0.50092,0.37635,0.3868,0.26262,1.26681,1.54481,1.36896,0.009307,0.009307,0.009307
44,4078.32,1.24941,1.77614,1.35526,0.52672,0.3717,0.38938,0.26516,1.26464,1.5337,1.36566,0.0092905,0.0092905,0.0092905
45,4160.87,1.23487,1.74543,1.34526,0.51905,0.37232,0.39174,0.2668,1.26069,1.52763,1.36041,0.009274,0.009274,0.009274
46,4243.1,1.26149,1.7598,1.3583,0.52197,0.37694,0.39395,0.26908,1.25914,1.52143,1.35848,0.0092575,0.0092575,0.0092575
47,4325.84,1.23875,1.74015,1.345,0.52376,0.37691,0.39571,0.2709,1.25516,1.51427,1.35404,0.009241,0.009241,0.009241
48,4409.38,1.26472,1.7537,1.35158,0.53478,0.37952,0.3974,0.27179,1.25084,1.50804,1.35097,0.0092245,0.0092245,0.0092245
49,4492.66,1.23499,1.73197,1.34433,0.53474,0.38276,0.39958,0.27372,1.24939,1.50071,1.34948,0.009208,0.009208,0.009208
50,4575.17,1.25489,1.72521,1.34446,0.51479,0.38641,0.40148,0.27517,1.24592,1.49535,1.34427,0.0091915,0.0091915,0.0091915
51,4658.03,1.24713,1.71401,1.33889,0.52459,0.38682,0.40307,0.27567,1.24441,1.48961,1.34113,0.009175,0.009175,0.009175
52,4741.02,1.23178,1.7119,1.33098,0.53122,0.38746,0.40602,0.27795,1.24252,1.48334,1.33817,0.0091585,0.0091585,0.0091585
53,4824.11,1.23976,1.70036,1.33534,0.55087,0.38475,0.4081,0.27938,1.24127,1.4772,1.33621,0.009142,0.009142,0.009142
54,4907.63,1.22854,1.71039,1.33827,0.55451,0.38234,0.40958,0.28067,1.23948,1.47269,1.33487,0.0091255,0.0091255,0.0091255
55,4990.77,1.22732,1.69232,1.32235,0.54444,0.38621,0.41037,0.28234,1.23761,1.46897,1.33302,0.009109,0.009109,0.009109
56,5073.09,1.23924,1.71296,1.32692,0.53127,0.39333,0.41194,0.28321,1.23607,1.46454,1.3313,0.0090925,0.0090925,0.0090925
57,5155.09,1.24444,1.67617,1.32352,0.53491,0.39346,0.41284,0.28481,1.23409,1.46046,1.32843,0.009076,0.009076,0.009076
