epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,47.7648,3.57594,5.707,4.30384,0,0,0,0,3.57905,5.39495,4.15888,1.19e-06,1.19e-06,1.19e-06
2,58.1657,3.79393,5.71605,4.3004,0,0,0,0,3.57941,5.39375,4.15842,3.56411e-06,3.56411e-06,3.56411e-06
3,68.403,3.78161,5.69661,4.24191,0,0,0,0,3.57958,5.3939,4.1582,5.93037e-06,5.93037e-06,5.93037e-06
4,78.606,3.80103,5.75038,4.24249,0,0,0,0,3.5796,5.3943,4.15815,8.28877e-06,8.28877e-06,8.28877e-06
5,88.7951,3.60169,5.68943,4.27587,0,0,0,0,3.57967,5.39305,4.1576,1.06393e-05,1.06393e-05,1.06393e-05
6,99.0252,3.6394,5.74816,4.2428,0,0,0,0,3.57932,5.39294,4.15757,1.2982e-05,1.2982e-05,1.2982e-05
7,109.196,3.60662,5.68633,4.23729,0,0,0,0,3.57955,5.39313,4.15711,1.53168e-05,1.53168e-05,1.53168e-05
8,119.497,3.72522,5.74201,4.22679,0,0,0,0,3.57981,5.39251,4.15691,1.76438e-05,1.76438e-05,1.76438e-05
9,129.881,3.67569,5.76845,4.25235,0,0,0,0,3.57971,5.39241,4.1568,1.9963e-05,1.9963e-05,1.9963e-05
10,140.277,3.51829,5.80412,4.27325,0,0,0,0,3.58004,5.39202,4.15638,2.22742e-05,2.22742e-05,2.22742e-05
11,150.694,3.69868,5.69547,4.25277,0,0,0,0,3.57976,5.39166,4.15625,2.45777e-05,2.45777e-05,2.45777e-05
12,161.111,3.49283,5.86446,4.28105,0,0,0,0,3.57987,5.39188,4.15599,2.68732e-05,2.68732e-05,2.68732e-05
13,171.561,3.63346,5.79375,4.18088,0,0,0,0,3.57976,5.3907,4.15559,2.91609e-05,2.91609e-05,2.91609e-05
14,182.033,3.63386,5.7036,4.24961,0,0,0,0,3.57958,5.39086,4.15507,3.14408e-05,3.14408e-05,3.14408e-05
15,192.484,3.68832,5.77053,4.22467,0,0,0,0,3.57943,5.39066,4.15465,3.37128e-05,3.37128e-05,3.37128e-05
16,202.968,3.64229,5.65997,4.24027,0,0,0,0,3.57915,5.39029,4.15449,3.5977e-05,3.5977e-05,3.5977e-05
17,213.45,3.58518,5.72838,4.18456,0,0,0,0,3.57907,5.39026,4.1538,3.82333e-05,3.82333e-05,3.82333e-05
18,223.925,3.79763,5.85699,4.19809,0,0,0,0,3.5787,5.3902,4.15302,4.04817e-05,4.04817e-05,4.04817e-05
19,234.405,3.79869,5.67886,4.20225,0,0,0,0,3.57873,5.38953,4.1525,4.27223e-05,4.27223e-05,4.27223e-05
20,244.885,3.63292,5.72173,4.19454,0,0,0,0,3.57866,5.3895,4.15175,4.4955e-05,4.4955e-05,4.4955e-05
21,255.422,3.59065,5.67833,4.18833,0,0,0,0,3.5777,5.38927,4.15072,4.71799e-05,4.71799e-05,4.71799e-05
22,265.833,3.72817,5.75158,4.16763,0,0,0,0,3.57812,5.38922,4.15033,4.9397e-05,4.9397e-05,4.9397e-05
23,276.32,3.51265,5.69879,4.16104,0,0,0,0,3.57752,5.38892,4.14938,5.16061e-05,5.16061e-05,5.16061e-05
24,286.808,3.35912,5.72744,4.1529,0,0,0,0,3.57722,5.38889,4.14878,5.38075e-05,5.38075e-05,5.38075e-05
25,297.271,3.76875,5.65433,4.16917,0,0,0,0,3.57657,5.38881,4.14764,5.60009e-05,5.60009e-05,5.60009e-05
26,307.715,3.54973,5.69649,4.13736,0,0,0,0,3.57606,5.38828,4.14662,5.81865e-05,5.81865e-05,5.81865e-05
27,318.196,3.59667,5.67984,4.15464,0,0,0,0,3.57554,5.38856,4.14561,6.03643e-05,6.03643e-05,6.03643e-05
28,328.652,3.74417,5.72082,4.12445,0,0,0,0,3.57464,5.38652,4.14459,6.25342e-05,6.25342e-05,6.25342e-05
29,339.151,3.66098,5.6345,4.15329,0,0,0,0,3.57494,5.38672,4.1441,6.46963e-05,6.46963e-05,6.46963e-05
30,349.592,3.66689,5.7079,4.14036,0,0,0,0,3.57371,5.38632,4.14375,6.68505e-05,6.68505e-05,6.68505e-05
31,360.08,3.57636,5.66909,4.12811,0,0,0,0,3.57343,5.38603,4.14388,6.89968e-05,6.89968e-05,6.89968e-05
32,370.487,3.67499,5.73661,4.09465,0,0,0,0,3.57193,5.3863,4.14389,7.11353e-05,7.11353e-05,7.11353e-05
33,380.886,3.46907,5.66276,4.12618,0,0,0,0,3.57139,5.38611,4.14409,7.32659e-05,7.32659e-05,7.32659e-05
34,391.317,3.5917,5.79813,4.1097,0,0,0,0,3.57073,5.38533,4.14484,7.53887e-05,7.53887e-05,7.53887e-05
35,401.722,3.55857,5.66986,4.0828,0,0,0,0,3.56939,5.38538,4.1457,7.75036e-05,7.75036e-05,7.75036e-05
36,412.126,3.75407,5.64475,4.09355,0,0,0,0,3.56877,5.38539,4.14772,7.96107e-05,7.96107e-05,7.96107e-05
37,422.537,3.66822,5.61097,4.08829,0,0,0,0,3.56801,5.38547,4.15104,8.17099e-05,8.17099e-05,8.17099e-05
38,433.022,3.62726,5.56093,4.07807,0,0,0,0,3.56734,5.38574,4.15577,8.38013e-05,8.38013e-05,8.38013e-05
39,443.507,3.55828,5.6158,4.08113,0,0,0,0,3.56614,5.38746,4.16254,8.58848e-05,8.58848e-05,8.58848e-05
40,454.011,3.58043,5.63494,4.05555,0,0,0,0,3.56655,5.38919,4.17143,8.79605e-05,8.79605e-05,8.79605e-05
41,464.478,3.61152,5.64571,4.07403,0,0,0,0,3.56749,5.39379,4.18352,9.00283e-05,9.00283e-05,9.00283e-05
42,474.952,3.39072,5.54275,4.02469,0,0,0,0,3.57022,5.39982,4.19918,9.20882e-05,9.20882e-05,9.20882e-05
