epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,166.703,3.61731,5.75786,4.26029,0,0,0,0,3.57911,5.3944,4.158,5.95e-06,5.95e-06,5.95e-06
2,185.802,3.70336,5.77524,4.28567,0,0,0,0,3.57906,5.39415,4.15713,1.30684e-05,1.30684e-05,1.30684e-05
3,205.031,3.67297,5.75361,4.24835,0,0,0,0,3.57907,5.39324,4.15657,2.01632e-05,2.01632e-05,2.01632e-05
4,224.396,3.71158,5.783,4.22721,0,0,0,0,3.57907,5.39315,4.15583,2.72345e-05,2.72345e-05,2.72345e-05
5,243.706,3.63982,5.73586,4.21388,0,0,0,0,3.57866,5.39292,4.15535,3.42822e-05,3.42822e-05,3.42822e-05
6,262.991,3.63086,5.74111,4.22813,0,0,0,0,3.57764,5.39315,4.15469,4.13064e-05,4.13064e-05,4.13064e-05
7,282.221,3.57351,5.71383,4.197,0,0,0,0,3.57644,5.39407,4.154,4.8307e-05,4.8307e-05,4.8307e-05
8,301.512,3.61766,5.731,4.18395,0,0,0,0,3.5747,5.39642,4.15319,5.5284e-05,5.5284e-05,5.5284e-05
9,320.768,3.60765,5.65349,4.17377,0,0,0,0,3.572,5.39828,4.15175,6.22375e-05,6.22375e-05,6.22375e-05
10,340.03,3.59042,5.56305,4.15562,0,0,0,0,3.56918,5.40266,4.15025,6.91674e-05,6.91674e-05,6.91674e-05
11,359.288,3.68221,5.53056,4.11913,0,0,0,0,3.56665,5.41003,4.14865,7.60737e-05,7.60737e-05,7.60737e-05
12,378.609,3.49851,5.44709,4.09953,0,0,0,0,3.56603,5.42163,4.14938,8.29565e-05,8.29565e-05,8.29565e-05
13,397.803,3.52297,5.30573,4.04813,0,0,0,0,3.56765,5.43557,4.14142,8.98157e-05,8.98157e-05,8.98157e-05
14,417.013,3.51998,5.18002,3.97788,0,0,0,0,3.57912,5.43339,4.12116,9.66514e-05,9.66514e-05,9.66514e-05
15,436.181,3.2994,5.12343,3.93935,0,0,0,0,3.57464,5.4847,4.15126,0.000103463,0.000103463,0.000103463
16,459.704,3.38914,4.96265,3.8914,0.00041,0.00162,0.00025,7e-05,3.58132,5.39338,4.05144,0.000110252,0.000110252,0.000110252
17,483.364,3.33889,5.01785,3.83382,0.00035,0.00255,0.00024,7e-05,3.56801,5.41978,4.06869,0.000115858,0.000115858,0.000115858
18,507.261,3.27132,4.88954,3.7502,0.00013,0.00674,0.00017,5e-05,3.53062,5.39122,4.03563,0.000115662,0.000115662,0.000115662
19,531.195,3.14999,4.88752,3.68771,0.00064,0.01351,0.00057,0.00023,3.46447,5.30841,3.97922,0.000115466,0.000115466,0.000115466
20,555.321,3.08882,4.78116,3.64261,0.00039,0.01663,0.00049,0.00016,3.41207,5.30541,3.99815,0.000115269,0.000115269,0.000115269
21,579.664,2.94779,4.69747,3.52007,0.00039,0.02888,0.00071,0.00023,3.40549,5.24447,3.95345,0.000115073,0.000115073,0.000115073
22,604.14,2.98858,4.6507,3.47129,0.00056,0.02975,0.00078,0.00023,3.32239,5.13642,3.90641,0.000114877,0.000114877,0.000114877
23,629.133,2.87874,4.64479,3.35395,0.00057,0.03463,0.00114,0.00031,3.16255,4.94637,3.75474,0.00011468,0.00011468,0.00011468
24,654.644,2.81561,4.59519,3.28102,0.43958,0.01203,0.00227,0.00084,2.98671,4.61658,3.5468,0.000114484,0.000114484,0.000114484
25,679.152,2.79059,4.40331,3.20323,0.00184,0.03947,0.00182,0.00067,2.97832,4.68514,3.62724,0.000114288,0.000114288,0.000114288
26,704.146,2.74329,4.30961,3.17548,0.00226,0.04915,0.00201,0.00078,2.95458,4.65128,3.57437,0.000114091,0.000114091,0.000114091
27,729.104,2.5938,4.34441,3.1008,0.00206,0.05304,0.00261,0.00094,2.86536,4.45021,3.48121,0.000113895,0.000113895,0.000113895
28,755.313,2.60106,4.35436,3.06619,0.0034,0.06987,0.00327,0.00141,2.75329,4.49083,3.35062,0.000113699,0.000113699,0.000113699
29,781.751,2.58989,4.20381,3.03247,0.00283,0.07934,0.00273,0.00112,2.65896,4.305,3.23535,0.000113502,0.000113502,0.000113502
