epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,282.945,3.63579,5.79956,4.23609,0,0,0,0,3.57804,5.38865,4.15705,0.00326087,0.00326087,0.00326087
2,321.668,3.54359,5.55019,4.11044,0,0,0,0,3.57849,5.40658,4.18729,0.00658332,0.00658332,0.00658332
3,364.687,2.97394,4.8242,3.33467,0.00237,0.00454,0.00136,0.00048,3.03803,4.91612,3.41605,0.00989478,0.00989478,0.00989478
4,416.731,2.34364,4.13737,2.55404,0.24242,0.03338,0.00643,0.00278,2.44542,4.59432,2.76303,0.0099505,0.0099505,0.0099505
5,470.858,2.01771,3.75775,2.21525,0.2384,0.05724,0.01844,0.00792,2.18972,4.06734,2.4155,0.009934,0.009934,0.009934
6,523.362,1.87681,3.51594,2.08429,0.21281,0.06723,0.0268,0.01307,2.03947,3.64777,2.29199,0.0099175,0.0099175,0.0099175
7,574.034,1.77338,3.27379,1.94373,0.24091,0.08758,0.03758,0.01977,1.89642,3.4132,2.13111,0.009901,0.009901,0.009901
8,626.526,1.71681,3.14206,1.90011,0.19937,0.10662,0.05504,0.02994,1.79061,3.16575,1.99097,0.0098845,0.0098845,0.0098845
9,674.7,1.61475,2.99593,1.81256,0.30722,0.11592,0.07007,0.0395,1.73037,2.91046,1.93402,0.009868,0.009868,0.009868
10,725.254,1.57372,2.90823,1.78082,0.21279,0.1406,0.08133,0.04635,1.67927,2.94211,1.88062,0.0098515,0.0098515,0.0098515
11,773.768,1.54758,2.83094,1.75175,0.25506,0.14703,0.09604,0.05589,1.65474,2.71621,1.8496,0.009835,0.009835,0.009835
12,821.427,1.52923,2.72878,1.7052,0.2305,0.14608,0.09644,0.0568,1.63047,2.69176,1.83565,0.0098185,0.0098185,0.0098185
13,869.171,1.50151,2.6671,1.69777,0.26333,0.15688,0.11054,0.06569,1.61249,2.59849,1.81974,0.009802,0.009802,0.009802
14,917.116,1.48512,2.61187,1.66939,0.32028,0.17755,0.12985,0.07723,1.57191,2.49195,1.77364,0.0097855,0.0097855,0.0097855
