epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,123.881,3.55914,5.73794,4.36328,0,0,0,0,3.57903,5.39481,4.15881,1.19e-06,1.19e-06,1.19e-06
2,137.553,3.74026,5.73677,4.30793,0,0,0,0,3.57923,5.39482,4.15876,3.56411e-06,3.56411e-06,3.56411e-06
3,151.186,3.80774,5.72826,4.28147,0,0,0,0,3.57921,5.39505,4.15919,5.93037e-06,5.93037e-06,5.93037e-06
4,164.827,3.80715,5.73985,4.29086,0,0,0,0,3.5792,5.39525,4.15901,8.28877e-06,8.28877e-06,8.28877e-06
5,178.476,3.61743,5.67244,4.30215,0,0,0,0,3.57916,5.39492,4.15909,1.06393e-05,1.06393e-05,1.06393e-05
6,192.127,3.63476,5.76627,4.30277,0,0,0,0,3.57919,5.39479,4.15906,1.2982e-05,1.2982e-05,1.2982e-05
7,205.79,3.57388,5.70556,4.31412,0,0,0,0,3.57876,5.39489,4.15922,1.53168e-05,1.53168e-05,1.53168e-05
8,219.562,3.7338,5.74047,4.25062,0,0,0,0,3.57891,5.39489,4.15883,1.76438e-05,1.76438e-05,1.76438e-05
9,233.501,3.67779,5.76334,4.31361,0,0,0,0,3.57852,5.39486,4.15893,1.9963e-05,1.9963e-05,1.9963e-05
10,247.547,3.55658,5.76332,4.33639,0,0,0,0,3.57862,5.39502,4.15909,2.22742e-05,2.22742e-05,2.22742e-05
11,261.573,3.69848,5.71041,4.28231,0,0,0,0,3.57849,5.39525,4.15914,2.45777e-05,2.45777e-05,2.45777e-05
12,275.529,3.48862,5.81921,4.32758,0,0,0,0,3.57868,5.39525,4.15924,2.68732e-05,2.68732e-05,2.68732e-05
13,289.472,3.63528,5.77734,4.20244,0,0,0,0,3.57877,5.39519,4.15938,2.91609e-05,2.91609e-05,2.91609e-05
14,303.401,3.65531,5.69191,4.28082,0,0,0,0,3.57868,5.39498,4.15929,3.14408e-05,3.14408e-05,3.14408e-05
15,317.378,3.72804,5.7319,4.25259,0,0,0,0,3.57837,5.39481,4.1596,3.37128e-05,3.37128e-05,3.37128e-05
16,331.394,3.63693,5.63019,4.24361,0,0,0,0,3.5785,5.3954,4.15965,3.5977e-05,3.5977e-05,3.5977e-05
17,345.387,3.58329,5.72023,4.21443,0,0,0,0,3.57839,5.39493,4.15969,3.82333e-05,3.82333e-05,3.82333e-05
18,359.326,3.83586,5.81343,4.20182,0,0,0,0,3.57851,5.39537,4.15957,4.04817e-05,4.04817e-05,4.04817e-05
19,373.26,3.82667,5.62409,4.22395,0,0,0,0,3.57812,5.39513,4.15948,4.27223e-05,4.27223e-05,4.27223e-05
20,387.192,3.63333,5.6927,4.22755,0,0,0,0,3.57771,5.39553,4.15987,4.4955e-05,4.4955e-05,4.4955e-05
21,401.105,3.61633,5.65003,4.22526,0,0,0,0,3.57771,5.39502,4.15975,4.71799e-05,4.71799e-05,4.71799e-05
22,415.028,3.76524,5.69758,4.20336,0,0,0,0,3.57812,5.39562,4.15983,4.9397e-05,4.9397e-05,4.9397e-05
23,429.005,3.50834,5.65583,4.18957,0,0,0,0,3.57778,5.39605,4.15991,5.16061e-05,5.16061e-05,5.16061e-05
24,442.937,3.39005,5.68029,4.18075,0,0,0,0,3.5777,5.39701,4.15986,5.38075e-05,5.38075e-05,5.38075e-05
25,456.875,3.7746,5.60571,4.17077,0,0,0,0,3.57661,5.39695,4.15981,5.60009e-05,5.60009e-05,5.60009e-05
26,470.843,3.57027,5.63865,4.1713,0,0,0,0,3.57671,5.39771,4.15936,5.81865e-05,5.81865e-05,5.81865e-05
27,484.806,3.55954,5.52965,4.17913,0,0,0,0,3.57644,5.39768,4.15882,6.03643e-05,6.03643e-05,6.03643e-05
28,498.775,3.79101,5.5814,4.15773,0,0,0,0,3.57677,5.3974,4.15828,6.25342e-05,6.25342e-05,6.25342e-05
29,512.746,3.68457,5.53519,4.1765,0,0,0,0,3.57532,5.39765,4.158,6.46963e-05,6.46963e-05,6.46963e-05
30,526.689,3.68081,5.635,4.14835,0,0,0,0,3.57587,5.39827,4.15835,6.68505e-05,6.68505e-05,6.68505e-05
31,540.626,3.60425,5.59464,4.14138,0,0,0,0,3.57512,5.39921,4.1586,6.89968e-05,6.89968e-05,6.89968e-05
32,554.577,3.71469,5.62034,4.13548,0,0,0,0,3.57419,5.39962,4.15876,7.11353e-05,7.11353e-05,7.11353e-05
33,568.534,3.49433,5.5329,4.13021,0,0,0,0,3.57467,5.40022,4.15883,7.32659e-05,7.32659e-05,7.32659e-05
34,582.497,3.53385,5.74621,4.09458,0,0,0,0,3.57323,5.4008,4.15868,7.53887e-05,7.53887e-05,7.53887e-05
35,596.445,3.60291,5.46618,4.07875,0,0,0,0,3.57291,5.40209,4.16004,7.75036e-05,7.75036e-05,7.75036e-05
36,610.399,3.7747,5.41894,4.10738,0,0,0,0,3.57185,5.40412,4.16398,7.96107e-05,7.96107e-05,7.96107e-05
37,624.39,3.66356,5.43814,4.07575,0,0,0,0,3.57108,5.40688,4.17036,8.17099e-05,8.17099e-05,8.17099e-05
38,638.41,3.67939,5.32862,4.06124,0,0,0,0,3.57191,5.41163,4.18011,8.38013e-05,8.38013e-05,8.38013e-05
39,652.421,3.56332,5.43239,4.07801,0,0,0,0,3.57317,5.41829,4.19341,8.58848e-05,8.58848e-05,8.58848e-05
40,666.463,3.59895,5.3356,4.02628,0,0,0,0,3.57504,5.42621,4.20953,8.79605e-05,8.79605e-05,8.79605e-05
41,680.537,3.50476,5.51051,4.05037,0,0,0,0,3.57986,5.44008,4.23285,9.00283e-05,9.00283e-05,9.00283e-05
42,694.555,3.38698,5.22357,4.01222,0,0,0,0,3.58478,5.45928,4.25874,9.20882e-05,9.20882e-05,9.20882e-05
43,708.542,3.48575,5.28858,4.00752,0,0,0,0,3.58698,5.47531,4.26845,9.41403e-05,9.41403e-05,9.41403e-05
44,722.545,3.54516,5.13371,4.00142,0,0,0,0,3.58587,5.48706,4.26526,9.61845e-05,9.61845e-05,9.61845e-05
45,736.54,3.62841,4.89472,3.97412,0,0,0,0,3.58269,5.49656,4.26945,9.82209e-05,9.82209e-05,9.82209e-05
46,750.523,3.5053,5.14401,3.94505,0,0,0,0,3.57619,5.4971,4.26387,0.000100249,0.000100249,0.000100249
47,764.511,3.5223,5.12493,3.9523,0,0,0,0,3.57452,5.48211,4.22281,0.00010227,0.00010227,0.00010227
48,778.563,3.30912,4.9788,3.87096,0,0,0,0,3.58135,5.52855,4.2644,0.000104283,0.000104283,0.000104283
49,792.671,3.42701,4.87576,3.88991,0.00041,1e-05,0.00021,6e-05,3.59159,5.48042,4.20068,0.000106288,0.000106288,0.000106288
50,811.656,3.62108,4.98102,3.87061,8e-05,0.0016,7e-05,2e-05,3.63172,5.41456,4.16,0.000108285,0.000108285,0.000108285
51,830.604,3.43596,4.8642,3.8774,8e-05,0.00159,7e-05,2e-05,3.62967,5.43172,4.16852,0.000109183,0.000109183,0.000109183
52,845.037,3.28584,4.96616,3.90337,0.00037,9e-05,0.00019,6e-05,3.57589,5.56257,4.23233,0.000108986,0.000108986,0.000108986
53,860.529,3.55511,4.67806,3.86993,0.00041,0.00038,0.00021,6e-05,3.56957,5.51253,4.16316,0.00010879,0.00010879,0.00010879
54,875.224,3.35311,4.85792,3.84051,0.00041,0.00014,0.00022,7e-05,3.56663,5.57667,4.21344,0.000108593,0.000108593,0.000108593
55,890.49,3.36504,5.07884,3.83169,0.00042,0.00031,0.00023,7e-05,3.56472,5.58026,4.21765,0.000108397,0.000108397,0.000108397
56,906.999,3.44043,4.93153,3.84941,0.00038,0.00072,0.0002,6e-05,3.56464,5.56661,4.19114,0.000108201,0.000108201,0.000108201
57,925.881,3.29442,4.79812,3.78264,0.00015,0.00303,0.00011,3e-05,3.56564,5.35144,4.00003,0.000108004,0.000108004,0.000108004
58,944.849,3.2286,4.88861,3.72609,9e-05,0.00534,9e-05,3e-05,3.58455,5.28888,3.96764,0.000107808,0.000107808,0.000107808
59,963.433,3.28853,4.62971,3.73794,0.00016,0.00515,0.00015,4e-05,3.54265,5.44685,4.08803,0.000107612,0.000107612,0.000107612
60,982.243,3.26436,4.87447,3.75431,0.00011,0.00684,0.00012,4e-05,3.51251,5.21902,3.93031,0.000107415,0.000107415,0.000107415
61,998.06,3.19945,4.75252,3.71665,0.00046,0.00096,0.00024,8e-05,3.54047,5.71694,4.24082,0.000107219,0.000107219,0.000107219
62,1016.09,3.24377,5.01811,3.7703,0.00026,0.00334,0.00018,6e-05,3.46545,5.37187,4.01939,0.000107023,0.000107023,0.000107023
63,1034.82,3.16297,4.62647,3.71674,0.00014,0.0057,0.00012,4e-05,3.44239,5.1259,3.84673,0.000106826,0.000106826,0.000106826
64,1053.36,3.13257,4.66058,3.65363,0.0002,0.00541,0.00019,6e-05,3.46957,5.34785,3.999,0.00010663,0.00010663,0.00010663
65,1071.84,3.04391,4.70998,3.60884,0.00024,0.00554,0.00022,7e-05,3.42184,5.29175,3.97537,0.000106434,0.000106434,0.000106434
66,1090.66,3.11041,4.85068,3.70319,0.0002,0.00735,0.00019,6e-05,3.32149,4.99787,3.78355,0.000106237,0.000106237,0.000106237
67,1109.42,3.07216,4.7987,3.66675,0.00018,0.00785,0.00016,5e-05,3.32521,4.98774,3.78207,0.000106041,0.000106041,0.000106041
68,1128.27,2.88914,4.70576,3.55494,0.00042,0.01222,0.0004,0.00011,3.31972,5.05506,3.80376,0.000105845,0.000105845,0.000105845
69,1147.11,3.10048,4.53643,3.54294,0.00045,0.01111,0.00037,0.0001,3.33768,5.18719,3.90646,0.000105648,0.000105648,0.000105648
70,1165.91,2.88796,4.59978,3.59328,0.00055,0.01434,0.00045,0.00014,3.22909,4.94436,3.79363,0.000105452,0.000105452,0.000105452
71,1184.8,3.35393,4.51338,3.50819,0.0008,0.01387,0.00062,0.00014,3.20537,4.89075,3.77979,0.000105256,0.000105256,0.000105256
72,1203.58,2.87586,4.64615,3.49931,0.00043,0.01304,0.00043,0.00014,3.21261,4.92082,3.78243,0.000105059,0.000105059,0.000105059
73,1222.67,3.20034,4.40651,3.46847,0.00039,0.01676,0.00047,0.00013,3.19439,4.7977,3.71879,0.000104863,0.000104863,0.000104863
74,1241.08,3.13703,4.76885,3.45836,0.00417,0.01154,0.00243,0.00041,3.19519,4.94983,3.80367,0.000104666,0.000104666,0.000104666
75,1259.82,2.87344,4.55736,3.471,0.00079,0.01151,0.00072,0.00024,3.15823,4.96908,3.78451,0.00010447,0.00010447,0.00010447
76,1279.02,3.09532,4.6057,3.46523,0.00157,0.0177,0.00122,0.00031,3.09312,4.75278,3.65983,0.000104274,0.000104274,0.000104274
77,1297.98,2.87855,4.69864,3.45913,0.00093,0.01695,0.00078,0.00022,3.10126,4.80293,3.69543,0.000104077,0.000104077,0.000104077
78,1317.6,2.95839,4.48299,3.46016,0.00103,0.02524,0.00095,0.00028,3.02583,4.58075,3.55278,0.000103881,0.000103881,0.000103881
79,1336.74,2.91857,4.76188,3.4397,0.00098,0.02018,0.00087,0.00025,3.02914,4.72582,3.64781,0.000103685,0.000103685,0.000103685
80,1356.49,2.76611,4.60076,3.45377,0.00127,0.02863,0.00115,0.00035,2.97946,4.57229,3.54577,0.000103488,0.000103488,0.000103488
81,1376.15,2.78422,4.25684,3.33539,0.00105,0.03039,0.00125,0.00035,3.00693,4.61778,3.5638,0.000103292,0.000103292,0.000103292
82,1396.08,2.96586,4.42391,3.33215,0.00088,0.03514,0.00105,0.00032,3.03439,4.66135,3.56734,0.000103096,0.000103096,0.000103096
83,1416.12,2.94473,4.62625,3.32792,0.00106,0.03758,0.00114,0.00037,2.98547,4.59802,3.53266,0.000102899,0.000102899,0.000102899
84,1436.51,3.02409,4.39417,3.38762,0.00138,0.03501,0.00133,0.00045,2.96389,4.58923,3.48918,0.000102703,0.000102703,0.000102703
85,1456.74,2.71896,4.39573,3.24669,0.00373,0.03258,0.00259,0.00061,2.96851,4.83829,3.52095,0.000102507,0.000102507,0.000102507
86,1477.47,2.95608,4.51637,3.29832,0.00185,0.03605,0.00176,0.0006,2.93598,4.82405,3.45024,0.00010231,0.00010231,0.00010231
87,1497.9,2.84231,4.54728,3.27037,0.00348,0.03835,0.00247,0.00057,2.93828,4.86734,3.48201,0.000102114,0.000102114,0.000102114
88,1518.48,2.63223,4.4561,3.28228,0.00399,0.04046,0.00263,0.00113,2.92045,4.90135,3.45081,0.000101918,0.000101918,0.000101918
89,1538.92,2.83109,4.35836,3.23041,0.00445,0.03978,0.00307,0.00133,2.92337,4.93976,3.47998,0.000101721,0.000101721,0.000101721
90,1559.15,2.68214,4.47421,3.15752,0.00316,0.04311,0.00235,0.00099,2.90965,4.72498,3.48347,0.000101525,0.000101525,0.000101525
91,1579.77,2.93159,4.35346,3.24054,0.00394,0.0487,0.00297,0.00148,2.86785,4.55542,3.42087,0.000101329,0.000101329,0.000101329
92,1600.43,2.89774,4.52938,3.24914,0.18896,0.01778,0.00287,0.00121,2.8778,4.51588,3.41781,0.000101132,0.000101132,0.000101132
93,1620.83,2.73385,4.4173,3.2635,0.36677,0.00819,0.00264,0.00101,2.87309,4.48223,3.41836,0.000100936,0.000100936,0.000100936
94,1641.17,2.62601,4.13999,3.01403,0.00296,0.04893,0.00238,0.00077,2.88688,4.49832,3.43179,0.000100739,0.000100739,0.000100739
95,1661.71,2.88732,4.27967,3.09682,0.35265,0.00994,0.00293,0.00083,2.86456,4.47824,3.38933,0.000100543,0.000100543,0.000100543
96,1682.57,2.67833,4.30241,3.12148,0.35326,0.00544,0.0024,0.00082,2.85524,4.52806,3.3573,0.000100347,0.000100347,0.000100347
97,1703.36,2.77286,4.23472,3.09545,0.38425,0.00666,0.00283,0.0011,2.82997,4.38054,3.33516,0.00010015,0.00010015,0.00010015
98,1724.08,2.61041,4.28082,3.09529,0.00291,0.0479,0.003,0.00108,2.83088,4.33747,3.33445,9.99541e-05,9.99541e-05,9.99541e-05
99,1744.46,2.58065,4.33436,2.95869,0.00207,0.04344,0.0021,0.00081,2.85706,4.45843,3.40132,9.97577e-05,9.97577e-05,9.97577e-05
