epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,435.056,3.4571,5.43654,3.96385,0.0013,0.03145,0.00112,0.00033,2.94387,4.71474,3.43341,0.00332613,0.00332613,0.00332613
2,625.416,2.12383,3.83055,2.39729,0.24175,0.07676,0.03778,0.01903,2.01732,3.29923,2.25994,0.00664848,0.00664848,0.00664848
3,817.619,1.65694,3.03566,1.85425,0.21615,0.15689,0.1067,0.06041,1.67355,2.69069,1.86029,0.00995982,0.00995982,0.00995982
4,1007.37,1.43088,2.49253,1.63376,0.31815,0.24174,0.19961,0.12447,1.43466,2.1699,1.64833,0.0099505,0.0099505,0.0099505
5,1197.18,1.31467,2.14019,1.51972,0.41466,0.2954,0.27872,0.18209,1.31783,1.88305,1.54653,0.009934,0.009934,0.009934
6,1390.44,1.23949,1.94852,1.45766,0.44498,0.32426,0.32228,0.21488,1.25952,1.74778,1.48437,0.0099175,0.0099175,0.0099175
7,1579.95,1.194,1.80594,1.41448,0.46643,0.35399,0.35837,0.24342,1.21696,1.62593,1.44386,0.009901,0.009901,0.009901
8,1770.2,1.16847,1.70911,1.38821,0.48628,0.37699,0.3772,0.25874,1.17835,1.54842,1.41062,0.0098845,0.0098845,0.0098845
9,1960.25,1.12467,1.60464,1.35406,0.53037,0.40318,0.41879,0.29051,1.14737,1.44458,1.37627,0.009868,0.009868,0.009868
10,2150.15,1.1127,1.56572,1.33795,0.54342,0.4125,0.43589,0.30461,1.11943,1.38834,1.34916,0.0098515,0.0098515,0.0098515
11,2339.37,1.08969,1.49485,1.31876,0.56508,0.42778,0.45956,0.32505,1.09559,1.33088,1.33015,0.009835,0.009835,0.009835
12,2528.39,1.08765,1.4636,1.30967,0.57226,0.44161,0.47455,0.33668,1.0793,1.2919,1.3079,0.0098185,0.0098185,0.0098185
13,2717.33,1.06476,1.41787,1.2927,0.60605,0.44933,0.49034,0.34932,1.06593,1.24969,1.29872,0.009802,0.009802,0.009802
14,2906.57,1.0495,1.3766,1.28126,0.59994,0.47013,0.50726,0.36432,1.0551,1.21878,1.28415,0.0097855,0.0097855,0.0097855
15,3095.5,1.0289,1.34208,1.26059,0.6,0.48446,0.51815,0.37294,1.03944,1.18574,1.27118,0.009769,0.009769,0.009769
16,3284.15,1.02744,1.33677,1.2637,0.6114,0.49086,0.52978,0.38211,1.02984,1.15751,1.26371,0.0097525,0.0097525,0.0097525
17,3473.06,1.02511,1.31933,1.25195,0.6336,0.49799,0.54123,0.391,1.02212,1.13443,1.25079,0.009736,0.009736,0.009736
18,3661.77,1.01202,1.28483,1.24375,0.63626,0.50437,0.54865,0.39719,1.01276,1.11646,1.24446,0.0097195,0.0097195,0.0097195
19,3850.79,1.00845,1.2641,1.23644,0.64478,0.51351,0.561,0.40771,1.00406,1.09566,1.23451,0.009703,0.009703,0.009703
20,4039.33,0.99876,1.24939,1.23098,0.65027,0.52238,0.56747,0.41314,0.99908,1.07668,1.22987,0.0096865,0.0096865,0.0096865
21,4228.17,0.9909,1.22474,1.22686,0.6506,0.52536,0.57355,0.41978,0.98939,1.06096,1.21925,0.00967,0.00967,0.00967
22,4417.19,0.99353,1.21849,1.22443,0.64763,0.53273,0.57862,0.4251,0.98526,1.04856,1.21652,0.0096535,0.0096535,0.0096535
23,4606.44,0.97852,1.2022,1.21697,0.66455,0.53676,0.58651,0.43022,0.97768,1.03632,1.21094,0.009637,0.009637,0.009637
24,4795.55,0.97291,1.1832,1.21301,0.65719,0.54562,0.59116,0.43428,0.97395,1.02502,1.20599,0.0096205,0.0096205,0.0096205
25,4984.43,0.97249,1.17401,1.20419,0.66688,0.54618,0.59642,0.43891,0.97142,1.01577,1.20338,0.009604,0.009604,0.009604
26,5173.16,0.97111,1.17228,1.20662,0.65936,0.55283,0.60018,0.44232,0.96749,1.00789,1.1994,0.0095875,0.0095875,0.0095875
27,5361.98,0.97221,1.15422,1.20424,0.67501,0.54957,0.60444,0.4452,0.96444,0.9986,1.19665,0.009571,0.009571,0.009571
