epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,244.163,3.62024,5.76414,4.24796,0,0,0,0,3.57897,5.39453,4.15894,5.95e-06,5.95e-06,5.95e-06
2,269.451,3.70105,5.77918,4.26932,0,0,0,0,3.5789,5.39317,4.15905,1.30684e-05,1.30684e-05,1.30684e-05
3,295.086,3.65808,5.75002,4.23537,0,0,0,0,3.57899,5.39223,4.15864,2.01632e-05,2.01632e-05,2.01632e-05
4,320.715,3.71674,5.77298,4.21046,0,0,0,0,3.57818,5.39201,4.15808,2.72345e-05,2.72345e-05,2.72345e-05
5,346.371,3.64067,5.72408,4.18513,0,0,0,0,3.57717,5.39195,4.15728,3.42822e-05,3.42822e-05,3.42822e-05
6,371.941,3.62786,5.72134,4.19291,0,0,0,0,3.57531,5.39348,4.15564,4.13064e-05,4.13064e-05,4.13064e-05
7,397.621,3.55983,5.69759,4.1708,0,0,0,0,3.57458,5.39519,4.15389,4.8307e-05,4.8307e-05,4.8307e-05
8,423.303,3.56978,5.66762,4.13058,0,0,0,0,3.57291,5.39808,4.15134,5.5284e-05,5.5284e-05,5.5284e-05
9,448.988,3.56318,5.56484,4.10467,0,0,0,0,3.57013,5.40292,4.14781,6.22375e-05,6.22375e-05,6.22375e-05
10,474.661,3.53551,5.36013,4.03825,0,0,0,0,3.56672,5.41219,4.15246,6.91674e-05,6.91674e-05,6.91674e-05
11,500.279,3.53555,5.25102,3.96273,0,0,0,0,3.56612,5.43394,4.1676,7.60737e-05,7.60737e-05,7.60737e-05
12,525.906,3.38277,5.07391,3.89515,0,0,0,0,3.56775,5.4671,4.17098,8.29565e-05,8.29565e-05,8.29565e-05
13,551.566,3.29943,4.99349,3.81461,0,0,0,0,3.56607,5.5013,4.17653,8.98157e-05,8.98157e-05,8.98157e-05
14,577.152,3.24488,4.90415,3.71129,0,0,0,0,3.5686,5.52738,4.1679,9.66514e-05,9.66514e-05,9.66514e-05
15,602.759,3.06474,4.89012,3.65005,0.00087,1e-05,0.00044,0.00014,3.5625,5.59256,4.20163,0.000103463,0.000103463,0.000103463
16,628.713,3.14256,4.74429,3.56211,0.00081,0.00011,0.00041,0.00013,3.56745,5.66236,4.21359,0.000110252,0.000110252,0.000110252
17,658.637,3.02732,4.73548,3.45154,0.00025,0.00586,0.00022,7e-05,3.55405,5.5835,4.10646,0.000115858,0.000115858,0.000115858
18,688.777,2.94484,4.55694,3.35409,0.00044,0.02073,0.00059,0.00019,3.52863,5.51611,4.04235,0.000115662,0.000115662,0.000115662
19,718.931,2.82724,4.50642,3.2417,0.00391,0.01717,0.0023,0.00072,3.51214,5.58955,4.07628,0.000115466,0.000115466,0.000115466
20,748.795,2.81535,4.50258,3.22255,0.00156,0.02163,0.0012,0.00041,3.31611,5.35615,3.90483,0.000115269,0.000115269,0.000115269
21,778.907,2.64438,4.32975,3.04063,0.00214,0.02269,0.00154,0.00058,3.36534,5.45894,3.97593,0.000115073,0.000115073,0.000115073
22,809.189,2.688,4.34438,3.02795,0.01323,0.03101,0.00735,0.00352,3.22448,5.24353,3.8291,0.000114877,0.000114877,0.000114877
23,839.868,2.51762,4.36166,2.91117,0.00459,0.04135,0.00363,0.0014,3.06036,4.9715,3.63069,0.00011468,0.00011468,0.00011468
24,870.425,2.56495,4.30555,2.86588,0.00456,0.05671,0.00421,0.00173,2.88451,4.7001,3.4397,0.000114484,0.000114484,0.000114484
25,900.616,2.50788,4.14539,2.79939,0.00821,0.04494,0.00598,0.00222,2.91196,4.8245,3.50506,0.000114288,0.000114288,0.000114288
26,931.409,2.45884,4.02811,2.78743,0.00582,0.06735,0.00537,0.00215,2.80528,4.6349,3.35791,0.000114091,0.000114091,0.000114091
27,962.466,2.33953,4.06197,2.69901,0.00612,0.08266,0.00652,0.00301,2.71685,4.4503,3.2448,0.000113895,0.000113895,0.000113895
28,993.824,2.35619,4.05295,2.70569,0.00628,0.10709,0.00766,0.00325,2.57862,4.25773,3.08652,0.000113699,0.000113699,0.000113699
