epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,164.63,3.57047,5.7438,4.35002,0,0,0,0,3.57919,5.39476,4.15887,1.19e-06,1.19e-06,1.19e-06
2,182.377,3.77276,5.71388,4.29382,0,0,0,0,3.57935,5.39476,4.15837,3.56411e-06,3.56411e-06,3.56411e-06
3,199.849,3.79842,5.75691,4.26762,0,0,0,0,3.5793,5.39438,4.15807,5.93037e-06,5.93037e-06,5.93037e-06
4,217.309,3.81594,5.74459,4.26758,0,0,0,0,3.57909,5.39425,4.15792,8.28877e-06,8.28877e-06,8.28877e-06
5,234.78,3.6163,5.70559,4.2693,0,0,0,0,3.57881,5.3942,4.1575,1.06393e-05,1.06393e-05,1.06393e-05
6,252.426,3.62239,5.80709,4.28209,0,0,0,0,3.57879,5.39421,4.157,1.2982e-05,1.2982e-05,1.2982e-05
7,270.37,3.55904,5.70609,4.24605,0,0,0,0,3.57889,5.39351,4.15706,1.53168e-05,1.53168e-05,1.53168e-05
8,288.371,3.71887,5.77194,4.24481,0,0,0,0,3.57933,5.39348,4.15681,1.76438e-05,1.76438e-05,1.76438e-05
9,306.281,3.67799,5.75521,4.27676,0,0,0,0,3.57912,5.39336,4.15641,1.9963e-05,1.9963e-05,1.9963e-05
10,324.21,3.53527,5.80097,4.30515,0,0,0,0,3.57937,5.39332,4.15589,2.22742e-05,2.22742e-05,2.22742e-05
11,342.163,3.66357,5.67825,4.2626,0,0,0,0,3.57914,5.39319,4.15571,2.45777e-05,2.45777e-05,2.45777e-05
12,360.098,3.51749,5.78643,4.2793,0,0,0,0,3.57921,5.3934,4.15573,2.68732e-05,2.68732e-05,2.68732e-05
13,378.037,3.62011,5.78258,4.22928,0,0,0,0,3.57876,5.39289,4.15531,2.91609e-05,2.91609e-05,2.91609e-05
14,395.995,3.67739,5.71474,4.23554,0,0,0,0,3.57846,5.39274,4.15495,3.14408e-05,3.14408e-05,3.14408e-05
15,414.022,3.69451,5.73177,4.24444,0,0,0,0,3.5784,5.39252,4.15495,3.37128e-05,3.37128e-05,3.37128e-05
16,432.016,3.6321,5.62217,4.25479,0,0,0,0,3.57834,5.39268,4.15438,3.5977e-05,3.5977e-05,3.5977e-05
17,450.02,3.57714,5.72978,4.19059,0,0,0,0,3.57817,5.39249,4.15442,3.82333e-05,3.82333e-05,3.82333e-05
18,467.973,3.7837,5.80617,4.21033,0,0,0,0,3.57759,5.39297,4.15403,4.04817e-05,4.04817e-05,4.04817e-05
19,485.992,3.83437,5.66942,4.19382,0,0,0,0,3.57696,5.39324,4.15406,4.27223e-05,4.27223e-05,4.27223e-05
20,504.138,3.61484,5.69978,4.21977,0,0,0,0,3.57659,5.39361,4.15388,4.4955e-05,4.4955e-05,4.4955e-05
21,522.3,3.57539,5.65905,4.20385,0,0,0,0,3.5759,5.3935,4.15367,4.71799e-05,4.71799e-05,4.71799e-05
22,540.464,3.72162,5.7399,4.18457,0,0,0,0,3.57534,5.39373,4.15336,4.9397e-05,4.9397e-05,4.9397e-05
23,558.575,3.529,5.65223,4.17939,0,0,0,0,3.57468,5.39405,4.153,5.16061e-05,5.16061e-05,5.16061e-05
24,576.653,3.38494,5.6913,4.18242,0,0,0,0,3.57356,5.39479,4.15271,5.38075e-05,5.38075e-05,5.38075e-05
25,594.701,3.77798,5.62727,4.18128,0,0,0,0,3.57342,5.39512,4.15192,5.60009e-05,5.60009e-05,5.60009e-05
26,612.631,3.59557,5.66882,4.16383,0,0,0,0,3.57156,5.39521,4.15119,5.81865e-05,5.81865e-05,5.81865e-05
27,630.566,3.61967,5.5889,4.18884,0,0,0,0,3.57074,5.39547,4.15046,6.03643e-05,6.03643e-05,6.03643e-05
28,648.545,3.76371,5.61073,4.15361,0,0,0,0,3.56956,5.39635,4.14964,6.25342e-05,6.25342e-05,6.25342e-05
29,666.569,3.67289,5.57404,4.15655,0,0,0,0,3.56908,5.39697,4.1491,6.46963e-05,6.46963e-05,6.46963e-05
30,684.588,3.64587,5.63464,4.14593,0,0,0,0,3.56874,5.39791,4.14881,6.68505e-05,6.68505e-05,6.68505e-05
31,702.578,3.59189,5.60152,4.1379,0,0,0,0,3.56706,5.39888,4.14821,6.89968e-05,6.89968e-05,6.89968e-05
32,720.57,3.72229,5.59812,4.10791,0,0,0,0,3.56652,5.40041,4.14807,7.11353e-05,7.11353e-05,7.11353e-05
33,738.562,3.55133,5.52487,4.12095,0,0,0,0,3.56554,5.40211,4.14776,7.32659e-05,7.32659e-05,7.32659e-05
34,756.561,3.60492,5.7114,4.09075,0,0,0,0,3.56457,5.40394,4.14682,7.53887e-05,7.53887e-05,7.53887e-05
35,774.576,3.55932,5.42644,4.0659,0,0,0,0,3.56401,5.40673,4.14697,7.75036e-05,7.75036e-05,7.75036e-05
36,792.603,3.73038,5.37183,4.0759,0,0,0,0,3.56414,5.4099,4.14737,7.96107e-05,7.96107e-05,7.96107e-05
37,810.611,3.67032,5.35731,4.07088,0,0,0,0,3.56437,5.41405,4.14893,8.17099e-05,8.17099e-05,8.17099e-05
38,828.623,3.62001,5.28194,4.04955,0,0,0,0,3.56484,5.41949,4.152,8.38013e-05,8.38013e-05,8.38013e-05
39,846.599,3.58606,5.39051,4.07232,0,0,0,0,3.565,5.42418,4.15269,8.58848e-05,8.58848e-05,8.58848e-05
40,864.618,3.60637,5.17013,4.02656,0,0,0,0,3.56608,5.42453,4.14607,8.79605e-05,8.79605e-05,8.79605e-05
41,882.61,3.51069,5.32745,4.05109,0,0,0,0,3.56836,5.43062,4.1495,9.00283e-05,9.00283e-05,9.00283e-05
42,900.633,3.38232,5.14098,4.01536,0,0,0,0,3.56853,5.45302,4.17243,9.20882e-05,9.20882e-05,9.20882e-05
43,918.652,3.44954,5.27944,3.98862,0,0,0,0,3.56947,5.46602,4.1798,9.41403e-05,9.41403e-05,9.41403e-05
44,936.684,3.53188,5.08978,3.99115,0,0,0,0,3.56829,5.46264,4.16766,9.61845e-05,9.61845e-05,9.61845e-05
45,954.715,3.63617,4.85655,3.97393,0,0,0,0,3.57618,5.44764,4.14354,9.82209e-05,9.82209e-05,9.82209e-05
46,972.73,3.3603,4.99712,3.90967,0,0,0,0,3.58081,5.44652,4.13333,0.000100249,0.000100249,0.000100249
47,990.76,3.52308,5.04443,3.88458,0,0,0,0,3.58183,5.43932,4.11573,0.00010227,0.00010227,0.00010227
48,1009.07,3.18677,4.94322,3.84302,0.00049,6e-05,0.00025,6e-05,3.58154,5.43598,4.10771,0.000104283,0.000104283,0.000104283
49,1030.17,3.34119,4.80648,3.82759,0.0003,0.00073,0.00019,5e-05,3.58059,5.43346,4.10109,0.000106288,0.000106288,0.000106288
50,1052.03,3.63671,4.93231,3.88126,0.00026,0.00089,0.00021,6e-05,3.57673,5.44464,4.10631,0.000108285,0.000108285,0.000108285
51,1074.41,3.36113,4.76937,3.81697,0.00014,0.00133,0.00012,4e-05,3.57452,5.43581,4.09187,0.000109183,0.000109183,0.000109183
52,1096.84,3.22669,4.99458,3.83396,0.00042,0.00139,0.00028,6e-05,3.55876,5.4256,4.08168,0.000108986,0.000108986,0.000108986
53,1119.43,3.43012,4.57775,3.79258,0.00035,0.00167,0.00023,7e-05,3.54333,5.40611,4.06474,0.00010879,0.00010879,0.00010879
54,1141.96,3.26895,4.7916,3.7835,0.00024,0.00388,0.00024,6e-05,3.55586,5.44788,4.10211,0.000108593,0.000108593,0.000108593
55,1164.73,3.36043,4.97971,3.74868,0.00016,0.00601,0.00023,5e-05,3.54267,5.39956,4.06957,0.000108397,0.000108397,0.000108397
56,1187.39,3.28882,4.84976,3.73207,0.00016,0.0065,0.00023,6e-05,3.53144,5.39364,4.06483,0.000108201,0.000108201,0.000108201
