epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,681.636,3.5071,5.52843,4.07275,0.61313,0.00226,0.00052,0.00011,3.04189,4.84294,3.5645,0.00332295,0.00332295,0.00332295
2,822.76,2.33239,4.13888,2.64896,0.20661,0.0549,0.02549,0.01286,2.01168,3.39461,2.34222,0.0066453,0.0066453,0.0066453
3,965.775,1.75214,3.24482,1.97447,0.23661,0.12162,0.07423,0.04156,1.75675,2.95728,1.98621,0.00995665,0.00995665,0.00995665
4,1107.63,1.50398,2.70136,1.70623,0.26581,0.19826,0.15304,0.09447,1.50385,2.40206,1.72916,0.0099505,0.0099505,0.0099505
5,1249.01,1.37316,2.35376,1.59022,0.3198,0.23943,0.20181,0.12784,1.42247,2.1602,1.63962,0.009934,0.009934,0.009934
6,1390.38,1.31065,2.13427,1.52189,0.39141,0.27724,0.25641,0.16645,1.32584,1.93955,1.56767,0.0099175,0.0099175,0.0099175
7,1531.92,1.25913,1.98431,1.4749,0.42291,0.31005,0.29496,0.19465,1.29168,1.82045,1.50937,0.009901,0.009901,0.009901
8,1673.38,1.23405,1.88819,1.44833,0.44448,0.33528,0.32542,0.21545,1.25106,1.72461,1.47417,0.0098845,0.0098845,0.0098845
9,1814.18,1.18343,1.79889,1.41297,0.4794,0.34562,0.34563,0.23403,1.23231,1.65245,1.45359,0.009868,0.009868,0.009868
10,1954.72,1.16141,1.70699,1.38855,0.49321,0.36457,0.3739,0.25537,1.19152,1.56141,1.4169,0.0098515,0.0098515,0.0098515
11,2095.45,1.14393,1.65374,1.36976,0.49989,0.38692,0.39485,0.26974,1.18039,1.50505,1.41002,0.009835,0.009835,0.009835
12,2236.06,1.1168,1.61153,1.35897,0.52374,0.39388,0.41338,0.2844,1.15187,1.45083,1.38213,0.0098185,0.0098185,0.0098185
13,2376.27,1.11001,1.56452,1.33897,0.54401,0.40738,0.42907,0.29749,1.13728,1.41128,1.36801,0.009802,0.009802,0.009802
14,2516.14,1.09348,1.52026,1.32299,0.53702,0.4228,0.44032,0.30726,1.12373,1.37868,1.35204,0.0097855,0.0097855,0.0097855
15,2656,1.08548,1.4993,1.31969,0.56704,0.42602,0.45723,0.32095,1.10335,1.33674,1.33157,0.009769,0.009769,0.009769
16,2795.88,1.07532,1.45668,1.30922,0.56399,0.4385,0.46546,0.3284,1.09237,1.30646,1.32216,0.0097525,0.0097525,0.0097525
17,2935.78,1.06261,1.43251,1.29777,0.58827,0.45081,0.48055,0.33972,1.08456,1.27145,1.31299,0.009736,0.009736,0.009736
18,3075.53,1.05999,1.38368,1.28093,0.58947,0.46453,0.49443,0.35207,1.0686,1.24202,1.30185,0.0097195,0.0097195,0.0097195
19,3215.35,1.0477,1.39234,1.27908,0.60896,0.46292,0.50114,0.35688,1.0618,1.2281,1.29199,0.009703,0.009703,0.009703
20,3355.14,1.03946,1.35731,1.2668,0.58171,0.4804,0.50786,0.36291,1.04991,1.20705,1.28136,0.0096865,0.0096865,0.0096865
21,3495.04,1.03328,1.32744,1.26207,0.58984,0.48638,0.5135,0.36858,1.04315,1.18834,1.27562,0.00967,0.00967,0.00967
22,3634.82,1.02789,1.30818,1.25639,0.6234,0.49116,0.52638,0.37955,1.03867,1.16587,1.26542,0.0096535,0.0096535,0.0096535
23,3774.75,1.03242,1.31486,1.26315,0.61395,0.49586,0.53233,0.38309,1.03012,1.15379,1.26106,0.009637,0.009637,0.009637
24,3914.7,1.00438,1.27863,1.24729,0.63885,0.4904,0.538,0.39024,1.02411,1.13638,1.25615,0.0096205,0.0096205,0.0096205
25,4054.5,1.00187,1.26718,1.2412,0.63985,0.504,0.54845,0.39749,1.02026,1.12195,1.24963,0.009604,0.009604,0.009604
26,4194.23,1.01055,1.24966,1.23814,0.62585,0.51545,0.55296,0.40195,1.01263,1.10521,1.24325,0.0095875,0.0095875,0.0095875
27,4333.76,1.00066,1.23131,1.23505,0.63906,0.52032,0.56107,0.40822,1.00643,1.09303,1.2383,0.009571,0.009571,0.009571
28,4473.34,0.99505,1.23065,1.23042,0.63355,0.52583,0.5629,0.40938,1.00244,1.08676,1.23613,0.0095545,0.0095545,0.0095545
29,4613.72,0.99222,1.2237,1.22928,0.66328,0.51793,0.57004,0.41501,0.9995,1.07276,1.23189,0.009538,0.009538,0.009538
30,4754.22,0.99183,1.20061,1.2231,0.65293,0.52384,0.57285,0.41817,0.99459,1.06307,1.22563,0.0095215,0.0095215,0.0095215
31,4893.74,0.99465,1.1897,1.22206,0.6746,0.51479,0.5741,0.41949,0.9909,1.05216,1.22388,0.009505,0.009505,0.009505
32,5032.92,0.98844,1.19263,1.22004,0.66075,0.52931,0.57859,0.42383,0.98762,1.04671,1.22087,0.0094885,0.0094885,0.0094885
33,5172.2,0.97521,1.16608,1.20962,0.67015,0.52861,0.58246,0.42672,0.98458,1.03853,1.21659,0.009472,0.009472,0.009472
34,5311.96,0.98451,1.15567,1.21124,0.66326,0.53682,0.58556,0.42993,0.98193,1.03275,1.21474,0.0094555,0.0094555,0.0094555
35,5451.41,0.98314,1.158,1.20691,0.66708,0.53714,0.58908,0.43255,0.97857,1.02623,1.20998,0.009439,0.009439,0.009439
