epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,182.729,3.64615,5.77312,4.27546,0,0,0,0,3.57739,5.39362,4.15922,0.0032971,0.0032971,0.0032971
2,477.583,3.66275,5.76424,4.24007,0.01308,0.00937,0.00027,9e-05,3.652,inf,14.8235,0.00661949,0.00661949,0.00661949
3,651.508,3.14059,5.02517,3.48424,0.23014,0.00723,0.00165,0.00055,2.75355,8.8242,3.10499,0.00993089,0.00993089,0.00993089
4,715.371,2.17003,3.96173,2.38061,0.2174,0.04932,0.01361,0.00639,2.1821,4.37779,2.47283,0.0099505,0.0099505,0.0099505
5,770.087,1.89112,3.48987,2.06774,0.19051,0.08398,0.04199,0.02131,1.91472,3.29268,2.15313,0.009934,0.009934,0.009934
6,823.352,1.73899,3.17541,1.90955,0.23002,0.1089,0.06769,0.03664,1.80217,3.0066,1.99709,0.0099175,0.0099175,0.0099175
7,874.74,1.65605,2.99408,1.82311,0.23927,0.13904,0.08752,0.05001,1.71144,2.74554,1.88954,0.009901,0.009901,0.009901
8,926.277,1.60928,2.83389,1.76618,0.24607,0.15236,0.09886,0.05717,1.68554,2.74731,1.85444,0.0098845,0.0098845,0.0098845
9,978.59,1.5356,2.65381,1.69692,0.22046,0.17266,0.12102,0.06937,1.61556,2.60216,1.80478,0.009868,0.009868,0.009868
10,1030.08,1.50944,2.58213,1.67753,0.32453,0.19286,0.14672,0.08621,1.5709,2.4504,1.75984,0.0098515,0.0098515,0.0098515
11,1081.09,1.46227,2.4713,1.62797,0.31014,0.20045,0.16284,0.09789,1.54787,2.34614,1.72841,0.009835,0.009835,0.009835
12,1131.73,1.45835,2.38167,1.62021,0.30959,0.21685,0.18122,0.11037,1.51746,2.2578,1.69391,0.0098185,0.0098185,0.0098185
13,1182.46,1.45157,2.35318,1.60134,0.31376,0.23112,0.19196,0.11835,1.48187,2.21092,1.66671,0.009802,0.009802,0.009802
14,1233.34,1.389,2.26466,1.56355,0.3494,0.22858,0.20561,0.12767,1.47196,2.17446,1.64581,0.0097855,0.0097855,0.0097855
15,1284.01,1.36571,2.25779,1.55127,0.37132,0.25362,0.22674,0.1398,1.4649,2.08836,1.63388,0.009769,0.009769,0.009769
16,1334.33,1.37152,2.15384,1.53539,0.34579,0.2578,0.23066,0.14477,1.44243,2.05614,1.60999,0.0097525,0.0097525,0.0097525
17,1384.54,1.35685,2.12234,1.5151,0.3418,0.26576,0.23942,0.14949,1.42118,2.03493,1.59492,0.009736,0.009736,0.009736
18,1434.45,1.35006,2.10891,1.50549,0.42793,0.26978,0.25664,0.16278,1.4073,1.96913,1.58783,0.0097195,0.0097195,0.0097195
19,1484.53,1.32322,2.05216,1.49944,0.37878,0.28544,0.26008,0.16553,1.40023,1.95319,1.57159,0.009703,0.009703,0.009703
20,1534.85,1.31478,1.99134,1.47526,0.42208,0.28028,0.27406,0.176,1.37895,1.9045,1.55529,0.0096865,0.0096865,0.0096865
21,1584.92,1.30865,1.9923,1.47433,0.43597,0.29776,0.28731,0.18432,1.35878,1.86433,1.53707,0.00967,0.00967,0.00967
22,1635.05,1.28862,1.95002,1.44953,0.40502,0.3105,0.29725,0.1915,1.35882,1.82736,1.53399,0.0096535,0.0096535,0.0096535
23,1684.87,1.2861,1.93366,1.46397,0.42287,0.307,0.29981,0.19428,1.3447,1.80715,1.52126,0.009637,0.009637,0.009637
24,1734.45,1.28288,1.88902,1.44919,0.44585,0.31186,0.3088,0.20122,1.33799,1.79115,1.51494,0.0096205,0.0096205,0.0096205
25,1784.36,1.25829,1.83844,1.42858,0.44221,0.3261,0.31669,0.20548,1.33204,1.76554,1.50557,0.009604,0.009604,0.009604
26,1833.91,1.24738,1.79686,1.42743,0.45474,0.31881,0.31527,0.2074,1.32495,1.76132,1.49764,0.0095875,0.0095875,0.0095875
27,1883.37,1.24573,1.78801,1.41092,0.4383,0.34046,0.32831,0.21722,1.31414,1.72615,1.49113,0.009571,0.009571,0.009571
28,1933.34,1.2306,1.78138,1.4059,0.45606,0.33636,0.33388,0.22054,1.3094,1.70659,1.47711,0.0095545,0.0095545,0.0095545
29,1983.04,1.22872,1.74954,1.4018,0.4787,0.34416,0.34393,0.22723,1.30016,1.68916,1.47227,0.009538,0.009538,0.009538
30,2032.9,1.22889,1.76404,1.40045,0.46778,0.3498,0.34861,0.23096,1.29177,1.67005,1.46178,0.0095215,0.0095215,0.0095215
31,2082.19,1.22367,1.75039,1.402,0.47606,0.34597,0.35205,0.23518,1.28832,1.65435,1.46071,0.009505,0.009505,0.009505
32,2131.53,1.20774,1.71882,1.40588,0.48472,0.35236,0.36093,0.24094,1.28202,1.62832,1.45495,0.0094885,0.0094885,0.0094885
33,2181.21,1.19745,1.66929,1.3746,0.49747,0.35195,0.36228,0.24067,1.27676,1.61835,1.44857,0.009472,0.009472,0.009472
34,2230.51,1.1797,1.66425,1.36728,0.50196,0.36162,0.36778,0.24493,1.26981,1.60752,1.43994,0.0094555,0.0094555,0.0094555
35,2280.05,1.20473,1.68252,1.38296,0.49018,0.37061,0.37381,0.25061,1.2634,1.59332,1.43168,0.009439,0.009439,0.009439
36,2329.7,1.18854,1.61656,1.3542,0.49093,0.36626,0.37219,0.24814,1.26,1.58803,1.43085,0.0094225,0.0094225,0.0094225
37,2379.26,1.18114,1.62909,1.3627,0.48531,0.37172,0.37735,0.25232,1.25451,1.57451,1.42224,0.009406,0.009406,0.009406
38,2428.71,1.16736,1.58715,1.3455,0.48828,0.37341,0.37942,0.255,1.25273,1.55642,1.42464,0.0093895,0.0093895,0.0093895
39,2478.09,1.16587,1.60079,1.34138,0.50573,0.38165,0.38753,0.26163,1.24427,1.53815,1.41173,0.009373,0.009373,0.009373
40,2527.28,1.16786,1.58182,1.35289,0.49156,0.38501,0.38906,0.26209,1.23977,1.52831,1.40489,0.0093565,0.0093565,0.0093565
41,2576.53,1.13296,1.54573,1.33037,0.51121,0.37603,0.39126,0.26291,1.23863,1.529,1.4077,0.00934,0.00934,0.00934
42,2626.04,1.1467,1.55542,1.33476,0.509,0.39036,0.39741,0.26788,1.23248,1.50965,1.39873,0.0093235,0.0093235,0.0093235
43,2675.36,1.15055,1.56491,1.32913,0.52118,0.38661,0.40429,0.2727,1.22793,1.49611,1.39717,0.009307,0.009307,0.009307
44,2724.84,1.13944,1.49943,1.31442,0.52668,0.39688,0.40824,0.27581,1.22276,1.48267,1.39433,0.0092905,0.0092905,0.0092905
45,2774.22,1.1055,1.52271,1.31584,0.52268,0.39362,0.4082,0.27586,1.21691,1.47607,1.38341,0.009274,0.009274,0.009274
46,2823.56,1.1514,1.52469,1.32705,0.53779,0.39588,0.41749,0.28329,1.21577,1.46644,1.38351,0.0092575,0.0092575,0.0092575
47,2873.01,1.12354,1.4685,1.3128,0.52609,0.40062,0.41589,0.28236,1.21048,1.45833,1.38475,0.009241,0.009241,0.009241
48,2922.38,1.12327,1.48042,1.31276,0.52807,0.40414,0.41973,0.28542,1.20422,1.45251,1.37641,0.0092245,0.0092245,0.0092245
49,2971.65,1.12952,1.46068,1.30611,0.53348,0.40227,0.42107,0.28618,1.20321,1.44889,1.37269,0.009208,0.009208,0.009208
50,3020.56,1.10902,1.461,1.29507,0.5247,0.40784,0.42326,0.28858,1.20249,1.43425,1.3709,0.0091915,0.0091915,0.0091915
