epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,40.0836,3.58817,5.78673,4.28684,0,0,0,0,3.57943,5.39556,4.16026,1.309e-05,1.309e-05,1.309e-05
2,52.1481,3.63564,5.77592,4.2623,0,0,0,0,3.5795,5.39643,4.16121,2.73248e-05,2.73248e-05,2.73248e-05
3,64.3341,3.61932,5.73464,4.24157,0,0,0,0,3.57867,5.39651,4.16149,4.15126e-05,4.15126e-05,4.15126e-05
4,76.4873,3.56923,5.73737,4.20039,0,0,0,0,3.57617,5.39675,4.16031,5.56531e-05,5.56531e-05,5.56531e-05
5,88.6202,3.64023,5.70157,4.17248,0,0,0,0,3.57194,5.3947,4.15608,6.97466e-05,6.97466e-05,6.97466e-05
6,100.802,3.62093,5.71166,4.14497,0,0,0,0,3.56624,5.39366,4.15089,8.3793e-05,8.3793e-05,8.3793e-05
7,112.988,3.58118,5.68484,4.10638,0,0,0,0,3.55926,5.39243,4.14482,9.77922e-05,9.77922e-05,9.77922e-05
8,125.119,3.53928,5.65094,4.04963,0,0,0,0,3.55729,5.39517,4.15743,0.000111744,0.000111744,0.000111744
9,137.221,3.47587,5.57073,3.96472,0,0,0,0,3.57162,5.40694,4.16784,0.000117429,0.000117429,0.000117429
10,149.366,3.3583,5.52632,3.89607,0.00035,0,0.00018,5e-05,3.57555,5.42567,4.16265,0.000117233,0.000117233,0.000117233
11,163.5,3.35636,5.46057,3.83229,0.00029,0.00052,0.00015,5e-05,3.51761,5.38072,4.07092,0.000117037,0.000117037,0.000117037
12,179.8,3.28157,5.37142,3.7611,0.00039,0.00275,0.00024,7e-05,3.42776,5.26687,3.97812,0.00011684,0.00011684,0.00011684
13,196.243,3.25739,5.28447,3.68437,0.00051,0.00532,0.00035,0.0001,3.28637,5.12624,3.82589,0.000116644,0.000116644,0.000116644
14,213.078,3.23651,5.29291,3.64452,0.00027,0.00601,0.00018,4e-05,3.19591,4.98453,3.72317,0.000116447,0.000116447,0.000116447
15,230.911,3.17253,5.22388,3.59475,0.00028,0.01013,0.00028,8e-05,3.15454,4.85138,3.60416,0.000116251,0.000116251,0.000116251
16,248.949,3.17536,5.1408,3.54382,0.00037,0.01758,0.00035,9e-05,3.1058,4.74092,3.50808,0.000116055,0.000116055,0.000116055
17,267.763,3.11176,5.11872,3.47378,0.00027,0.01721,0.0003,7e-05,3.06997,4.71841,3.41197,0.000115858,0.000115858,0.000115858
18,287.069,3.11717,5.05352,3.41151,0.3753,0.00247,0.00032,8e-05,3.06016,5.00899,3.38816,0.000115662,0.000115662,0.000115662
19,306.86,3.12836,4.96136,3.33348,0.43799,0.00392,0.00042,0.00011,3.08105,5.81646,3.4408,0.000115466,0.000115466,0.000115466
20,328.917,3.05308,4.94244,3.31884,0.00032,0.0204,0.00033,0.00011,3.04517,5.76325,3.40608,0.000115269,0.000115269,0.000115269
21,352.064,2.97751,4.87844,3.25687,0.00034,0.0257,0.00036,0.00011,3.04806,8.6462,3.38453,0.000115073,0.000115073,0.000115073
22,374.664,2.91962,4.80658,3.21752,0.0004,0.02308,0.00034,0.0001,2.98012,8.30158,3.34614,0.000114877,0.000114877,0.000114877
23,397.235,2.9331,4.81271,3.15475,0.00046,0.01822,0.00042,0.00012,2.96167,5.60832,3.28585,0.00011468,0.00011468,0.00011468
24,420.68,2.88603,4.78267,3.08214,0.00045,0.02002,0.00046,0.00015,2.94082,5.48687,3.29897,0.000114484,0.000114484,0.000114484
25,442.87,2.89238,4.70139,3.05155,0.00063,0.0222,0.00064,0.00022,2.91954,5.1124,3.24441,0.000114288,0.000114288,0.000114288
26,466.077,2.81039,4.75836,2.99911,0.00118,0.02565,0.00089,0.00034,2.89842,5.4132,3.18517,0.000114091,0.000114091,0.000114091
27,486.951,2.82231,4.58006,2.95925,0.276,0.00439,0.00087,0.00029,2.8617,4.98819,3.15498,0.000113895,0.000113895,0.000113895
28,507.732,2.76824,4.60135,2.89932,0.00092,0.02729,0.00079,0.00026,2.82231,4.74197,3.04689,0.000113699,0.000113699,0.000113699
29,530.261,2.76561,4.67725,2.84268,0.00092,0.03315,0.00082,0.00028,2.80624,6.01768,3.03829,0.000113502,0.000113502,0.000113502
30,552.529,2.74503,4.47414,2.79017,0.00108,0.03437,0.00094,0.00033,2.78977,5.65479,2.96628,0.000113306,0.000113306,0.000113306
31,579.016,2.68088,4.5908,2.77696,0.00083,0.034,0.00081,0.00029,2.80066,inf,2.99525,0.00011311,0.00011311,0.00011311
32,607.615,2.68186,4.5074,2.70245,0.00122,0.03179,0.00085,0.00032,2.78572,inf,2.97257,0.000112913,0.000112913,0.000112913
33,632.875,2.60308,4.47082,2.67135,0.00127,0.03565,0.00107,0.00042,2.7478,inf,2.93976,0.000112717,0.000112717,0.000112717
