epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,298.504,3.66245,5.77351,4.2337,0.00157,0.00305,0.00082,0.00029,3.55001,5.7707,4.21371,0.00331884,0.00331884,0.00331884
2,352.287,3.20427,5.17593,3.57932,0.34353,0.00843,0.00261,0.00072,2.64614,4.3353,2.91069,0.0066412,0.0066412,0.0066412
3,408.042,2.10538,3.9109,2.28606,0.19888,0.06468,0.02306,0.01135,2.02951,3.59023,2.24828,0.00995256,0.00995256,0.00995256
4,462.084,1.77821,3.27408,1.92465,0.21445,0.12218,0.06524,0.03511,1.79879,2.95601,1.96417,0.0099505,0.0099505,0.0099505
5,515.702,1.62674,2.9239,1.77194,0.23829,0.15187,0.10359,0.05975,1.68184,2.65835,1.83762,0.009934,0.009934,0.009934
6,568.853,1.55233,2.65908,1.68596,0.27496,0.18462,0.13529,0.08031,1.60841,2.49229,1.74728,0.0099175,0.0099175,0.0099175
7,621.077,1.49993,2.52651,1.63959,0.30809,0.2102,0.16896,0.1033,1.54296,2.29512,1.69389,0.009901,0.009901,0.009901
8,672.441,1.4523,2.39572,1.59316,0.3336,0.23136,0.19955,0.12436,1.50184,2.20109,1.6663,0.0098845,0.0098845,0.0098845
9,724.289,1.40355,2.27198,1.55254,0.34404,0.25359,0.21901,0.13818,1.46955,2.08414,1.61497,0.009868,0.009868,0.009868
10,776.092,1.38665,2.21667,1.5278,0.3792,0.26984,0.24167,0.15214,1.44434,2.0168,1.58452,0.0098515,0.0098515,0.0098515
11,827.838,1.37969,2.15542,1.51788,0.38974,0.28663,0.26225,0.16857,1.39671,1.9269,1.5436,0.009835,0.009835,0.009835
12,879.169,1.33873,2.07969,1.48213,0.42078,0.29164,0.27843,0.18087,1.37929,1.86712,1.52889,0.0098185,0.0098185,0.0098185
13,930.73,1.33186,2.01171,1.47679,0.41012,0.29602,0.28812,0.1891,1.35906,1.84887,1.50597,0.009802,0.009802,0.009802
14,982.125,1.30675,2.00355,1.4514,0.42977,0.31366,0.30711,0.2026,1.34358,1.77923,1.48695,0.0097855,0.0097855,0.0097855
15,1033.4,1.29011,1.92546,1.43151,0.45841,0.31863,0.31863,0.2105,1.33306,1.74321,1.47312,0.009769,0.009769,0.009769
16,1084.56,1.28218,1.90286,1.42235,0.46074,0.33289,0.33604,0.22291,1.31303,1.69823,1.45991,0.0097525,0.0097525,0.0097525
17,1135.59,1.27476,1.8407,1.40451,0.46202,0.335,0.3442,0.22765,1.30575,1.67291,1.44158,0.009736,0.009736,0.009736
18,1186.71,1.25948,1.80563,1.39889,0.48225,0.34606,0.35011,0.23374,1.29092,1.65025,1.43337,0.0097195,0.0097195,0.0097195
19,1237.81,1.24759,1.80089,1.39174,0.47602,0.35913,0.36422,0.24493,1.27836,1.61608,1.41429,0.009703,0.009703,0.009703
20,1288.93,1.24285,1.77985,1.38754,0.49792,0.35446,0.36957,0.24937,1.27008,1.5838,1.40906,0.0096865,0.0096865,0.0096865
21,1340,1.24185,1.7369,1.38455,0.51777,0.36448,0.38304,0.25888,1.26075,1.5578,1.3981,0.00967,0.00967,0.00967
22,1390.99,1.22844,1.71897,1.36069,0.50456,0.37581,0.38721,0.26177,1.25363,1.53428,1.38696,0.0096535,0.0096535,0.0096535
23,1441.92,1.2148,1.70478,1.36146,0.50905,0.38509,0.39711,0.27031,1.24151,1.51944,1.37875,0.009637,0.009637,0.009637
24,1493.33,1.20877,1.71522,1.34518,0.52965,0.38087,0.40038,0.27353,1.23268,1.50086,1.36728,0.0096205,0.0096205,0.0096205
25,1544.24,1.19883,1.69448,1.35054,0.53441,0.38719,0.40963,0.28082,1.22198,1.47571,1.36102,0.009604,0.009604,0.009604
26,1595.38,1.20312,1.63341,1.33737,0.51956,0.40335,0.41459,0.28355,1.21878,1.46792,1.35417,0.0095875,0.0095875,0.0095875
27,1646.59,1.19796,1.63775,1.34174,0.53944,0.39918,0.41996,0.28834,1.21006,1.44587,1.3484,0.009571,0.009571,0.009571
28,1697.44,1.18307,1.61278,1.32216,0.52988,0.40949,0.42515,0.29362,1.20299,1.42554,1.33495,0.0095545,0.0095545,0.0095545
29,1748.22,1.16933,1.57579,1.31389,0.5341,0.41292,0.43064,0.2961,1.19938,1.41012,1.33396,0.009538,0.009538,0.009538
30,1799.1,1.17935,1.58052,1.31961,0.54604,0.41585,0.43965,0.3034,1.19074,1.39405,1.3256,0.0095215,0.0095215,0.0095215
31,1849.99,1.17397,1.56752,1.30798,0.54782,0.41457,0.44015,0.30404,1.18924,1.38851,1.32216,0.009505,0.009505,0.009505
32,1900.43,1.1575,1.54599,1.30328,0.54804,0.42486,0.44654,0.30867,1.18133,1.36859,1.3155,0.0094885,0.0094885,0.0094885
33,1950.99,1.15973,1.54028,1.30713,0.5486,0.42636,0.44979,0.31199,1.17718,1.35559,1.31339,0.009472,0.009472,0.009472
34,2001.87,1.13915,1.52447,1.29483,0.54029,0.43456,0.4542,0.31547,1.1725,1.34871,1.30679,0.0094555,0.0094555,0.0094555
35,2052.54,1.15399,1.52384,1.29387,0.56586,0.43196,0.45794,0.3193,1.16627,1.33881,1.30044,0.009439,0.009439,0.009439
36,2103.28,1.16034,1.51188,1.29652,0.58191,0.43416,0.46563,0.32458,1.16139,1.32391,1.29586,0.0094225,0.0094225,0.0094225
37,2154,1.15854,1.49936,1.2855,0.5766,0.43808,0.46762,0.3269,1.15681,1.317,1.29325,0.009406,0.009406,0.009406
38,2204.77,1.15215,1.4805,1.29298,0.56228,0.44387,0.46702,0.32632,1.15492,1.31202,1.28909,0.0093895,0.0093895,0.0093895
39,2255.44,1.13915,1.48329,1.28211,0.57513,0.44136,0.47238,0.32956,1.15199,1.3016,1.28693,0.009373,0.009373,0.009373
40,2306.09,1.12523,1.46173,1.2673,0.57092,0.44835,0.47552,0.33099,1.1495,1.29336,1.28328,0.0093565,0.0093565,0.0093565
41,2356.87,1.13244,1.45129,1.26968,0.57824,0.45054,0.47745,0.33333,1.14382,1.28558,1.27768,0.00934,0.00934,0.00934
42,2407.65,1.14904,1.46664,1.27733,0.59906,0.44818,0.48258,0.3379,1.14227,1.27652,1.27683,0.0093235,0.0093235,0.0093235
43,2458.37,1.13007,1.44118,1.26789,0.58408,0.45342,0.4848,0.34095,1.13687,1.27175,1.27381,0.009307,0.009307,0.009307
