epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,996.572,3.64118,5.76489,4.22846,0.00191,0.0195,0.00109,0.00035,3.5315,8.40453,4.47367,0.00332295,0.00332295,0.00332295
2,1073.11,3.02701,5.03166,3.4271,0.28724,0.01821,0.0058,0.00251,2.29793,4.04506,2.60493,0.0066453,0.0066453,0.0066453
3,1151.98,1.96798,3.66081,2.16307,0.19812,0.09709,0.03893,0.02046,1.91923,3.5845,2.11807,0.00995665,0.00995665,0.00995665
4,1219.66,1.6705,3.03899,1.832,0.23058,0.15286,0.10044,0.05757,1.66726,2.67491,1.85097,0.0099505,0.0099505,0.0099505
5,1285.35,1.53834,2.69538,1.70414,0.2465,0.18679,0.14286,0.08563,1.59102,2.41919,1.74533,0.009934,0.009934,0.009934
6,1350.72,1.47325,2.47297,1.62615,0.31294,0.23257,0.18831,0.11675,1.50449,2.21826,1.67964,0.0099175,0.0099175,0.0099175
7,1415.93,1.42205,2.32163,1.57325,0.35919,0.25282,0.22041,0.13922,1.4571,2.07737,1.6049,0.009901,0.009901,0.009901
8,1480.89,1.39365,2.21565,1.53859,0.37925,0.26942,0.24213,0.15487,1.4202,2.01519,1.57562,0.0098845,0.0098845,0.0098845
9,1545.52,1.34521,2.12224,1.50262,0.43446,0.28152,0.27618,0.17824,1.3933,1.89733,1.54594,0.009868,0.009868,0.009868
10,1610.02,1.32166,2.0248,1.47462,0.44317,0.3033,0.29268,0.19093,1.36157,1.82744,1.51306,0.0098515,0.0098515,0.0098515
11,1674.1,1.30602,1.96212,1.4511,0.44449,0.31361,0.31291,0.20673,1.33031,1.77639,1.48046,0.009835,0.009835,0.009835
12,1738.24,1.27442,1.92261,1.43539,0.47609,0.33043,0.33411,0.22203,1.31931,1.69912,1.46063,0.0098185,0.0098185,0.0098185
13,1802.57,1.26989,1.87434,1.41576,0.46538,0.34792,0.34877,0.23274,1.28986,1.65201,1.44255,0.009802,0.009802,0.009802
14,1866.99,1.25256,1.83279,1.39693,0.50135,0.35078,0.36247,0.24372,1.27179,1.6148,1.42038,0.0097855,0.0097855,0.0097855
