epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.3249,3.56109,5.74856,4.33218,0,0,0,0,3.57936,5.395,4.1591,1.19e-06,1.19e-06,1.19e-06
2,40.3274,3.74751,5.73229,4.26979,0,0,0,0,3.57932,5.39492,4.15933,3.56411e-06,3.56411e-06,3.56411e-06
3,49.2001,3.80605,5.74134,4.24782,0,0,0,0,3.57908,5.39542,4.15944,5.93037e-06,5.93037e-06,5.93037e-06
4,58.0434,3.8095,5.7444,4.25313,0,0,0,0,3.57916,5.39476,4.1596,8.28877e-06,8.28877e-06,8.28877e-06
5,66.8839,3.63133,5.68654,4.26747,0,0,0,0,3.57911,5.39513,4.15992,1.06393e-05,1.06393e-05,1.06393e-05
6,75.7514,3.63412,5.78989,4.25539,0,0,0,0,3.57921,5.39561,4.16016,1.2982e-05,1.2982e-05,1.2982e-05
7,84.6149,3.55689,5.71305,4.26763,0,0,0,0,3.57946,5.39557,4.16043,1.53168e-05,1.53168e-05,1.53168e-05
8,93.5967,3.69024,5.75025,4.24063,0,0,0,0,3.57945,5.39599,4.16048,1.76438e-05,1.76438e-05,1.76438e-05
9,102.613,3.66726,5.74917,4.25374,0,0,0,0,3.5796,5.3957,4.16086,1.9963e-05,1.9963e-05,1.9963e-05
10,111.643,3.54741,5.80402,4.28383,0,0,0,0,3.57947,5.39624,4.161,2.22742e-05,2.22742e-05,2.22742e-05
11,120.615,3.68217,5.68829,4.2749,0,0,0,0,3.57948,5.39609,4.16131,2.45777e-05,2.45777e-05,2.45777e-05
12,129.616,3.51583,5.80863,4.29339,0,0,0,0,3.57919,5.39637,4.16133,2.68732e-05,2.68732e-05,2.68732e-05
13,138.617,3.63617,5.74891,4.24757,0,0,0,0,3.57885,5.39637,4.16132,2.91609e-05,2.91609e-05,2.91609e-05
