epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,170.307,3.69163,5.77619,4.27463,0,0,0,0,3.57787,5.39446,4.15918,0.00326087,0.00326087,0.00326087
2,198.464,3.66713,5.79654,4.24873,0,0,0,0,3.5785,5.39326,4.15846,0.00658332,0.00658332,0.00658332
3,414.919,3.69396,5.7154,4.19008,0.00038,0.00666,0.00019,8e-05,4.01054,inf,50.3736,0.00989478,0.00989478,0.00989478
4,459.104,3.20057,4.94134,3.44797,0.00024,0.00616,0.00016,5e-05,3.4172,21.1695,3.95,0.0099505,0.0099505,0.0099505
5,529.316,2.55508,4.39231,2.69113,0.31917,0.01683,0.00257,0.00089,2.54347,5.91593,2.71731,0.009934,0.009934,0.009934
6,580.713,2.26162,4.04742,2.34227,0.23715,0.03692,0.00784,0.00329,2.34072,4.71968,2.47592,0.0099175,0.0099175,0.0099175
7,618.919,2.07814,3.79618,2.12577,0.2022,0.03903,0.01603,0.00745,2.15297,3.7134,2.29343,0.009901,0.009901,0.009901
8,656.871,1.97772,3.58705,2.01062,0.28851,0.06039,0.02739,0.01337,2.02575,3.48025,2.11272,0.0098845,0.0098845,0.0098845
9,693.664,1.89156,3.42362,1.92877,0.22203,0.07185,0.03648,0.01854,1.94754,3.27667,2.0328,0.009868,0.009868,0.009868
10,730.326,1.81091,3.28148,1.86072,0.24357,0.07749,0.04271,0.02249,1.90111,3.15257,1.97488,0.0098515,0.0098515,0.0098515
11,766.76,1.74661,3.19296,1.79977,0.21757,0.08824,0.04971,0.0268,1.86404,3.09677,1.95036,0.009835,0.009835,0.009835
12,805.822,1.73456,3.07081,1.74341,0.18728,0.11468,0.0642,0.03482,1.81245,2.99863,1.85528,0.0098185,0.0098185,0.0098185
13,844.183,1.70257,2.95263,1.72257,0.16543,0.12914,0.07188,0.0395,1.76898,2.8849,1.82915,0.009802,0.009802,0.009802
14,881.401,1.66087,2.89535,1.70627,0.19387,0.1377,0.08535,0.04745,1.72397,2.73908,1.78858,0.0097855,0.0097855,0.0097855
15,918.572,1.63224,2.8048,1.67467,0.24584,0.15088,0.09269,0.05278,1.72364,2.72393,1.78202,0.009769,0.009769,0.009769
16,956.223,1.60349,2.76713,1.65747,0.23745,0.14982,0.10294,0.05816,1.70626,2.67027,1.74978,0.0097525,0.0097525,0.0097525
17,993.401,1.59176,2.6607,1.62272,0.22568,0.17187,0.11971,0.06951,1.66056,2.57132,1.70882,0.009736,0.009736,0.009736
18,1030.13,1.55857,2.68055,1.6098,0.24574,0.17727,0.12681,0.07361,1.64525,2.50417,1.70617,0.0097195,0.0097195,0.0097195
19,1066.93,1.55357,2.57191,1.61455,0.26837,0.17752,0.13118,0.07636,1.61711,2.49384,1.67194,0.009703,0.009703,0.009703
20,1103.34,1.51204,2.52093,1.57271,0.28907,0.19073,0.14879,0.08801,1.61567,2.427,1.66974,0.0096865,0.0096865,0.0096865
21,1139.57,1.51083,2.47173,1.57398,0.28037,0.19954,0.15536,0.09278,1.58464,2.37052,1.65258,0.00967,0.00967,0.00967
22,1175.75,1.52567,2.42673,1.55566,0.26996,0.20978,0.16728,0.10056,1.56865,2.31961,1.6442,0.0096535,0.0096535,0.0096535
23,1211.94,1.5056,2.42384,1.54302,0.29005,0.21638,0.17217,0.10396,1.55332,2.29692,1.62299,0.009637,0.009637,0.009637
24,1247.85,1.47561,2.40747,1.52905,0.30073,0.2239,0.18092,0.10914,1.54277,2.26028,1.60876,0.0096205,0.0096205,0.0096205
25,1284.37,1.44261,2.37138,1.52687,0.31559,0.22599,0.19155,0.11652,1.5261,2.20464,1.5961,0.009604,0.009604,0.009604
26,1320.32,1.44747,2.22993,1.50545,0.32233,0.23878,0.19746,0.12156,1.52188,2.20403,1.59487,0.0095875,0.0095875,0.0095875
27,1356.36,1.41776,2.21879,1.49734,0.32951,0.23742,0.20346,0.12476,1.51467,2.16756,1.57501,0.009571,0.009571,0.009571
28,1392.07,1.41381,2.19496,1.48308,0.3319,0.24315,0.20895,0.12829,1.50315,2.14876,1.56997,0.0095545,0.0095545,0.0095545
29,1428.37,1.40623,2.14719,1.45906,0.34355,0.24727,0.21443,0.13247,1.49859,2.13891,1.55917,0.009538,0.009538,0.009538
30,1464.1,1.38555,2.11972,1.46436,0.3549,0.25388,0.22323,0.13994,1.46721,2.07826,1.54705,0.0095215,0.0095215,0.0095215
31,1499.86,1.38053,2.1226,1.45338,0.33647,0.25387,0.2244,0.14049,1.48526,2.08496,1.54965,0.009505,0.009505,0.009505
32,1535.49,1.36817,2.06952,1.44525,0.36002,0.25585,0.23519,0.14728,1.46614,2.04274,1.53411,0.0094885,0.0094885,0.0094885
33,1571.06,1.35826,2.04729,1.43026,0.35946,0.26342,0.23729,0.15036,1.45786,2.0427,1.53327,0.009472,0.009472,0.009472
34,1606.69,1.36263,2.06089,1.43588,0.3624,0.27258,0.24276,0.15301,1.45219,2.01235,1.52479,0.0094555,0.0094555,0.0094555
35,1642.04,1.33456,1.99625,1.41289,0.37296,0.27631,0.24467,0.15507,1.44655,2.01073,1.51276,0.009439,0.009439,0.009439
