epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,795.667,3.6264,5.77294,4.22557,0.00126,0.01879,0.00068,0.00021,3.51897,inf,5.07201,0.00332121,0.00332121,0.00332121
2,859.708,3.20579,5.2263,3.62861,0.31949,0.01041,0.00235,0.00085,2.50189,4.31973,2.82738,0.00664357,0.00664357,0.00664357
3,937.553,2.04918,3.84263,2.23849,0.21873,0.08259,0.03048,0.01532,1.93858,3.75284,2.17205,0.00995492,0.00995492,0.00995492
4,999.808,1.72212,3.17949,1.8698,0.21707,0.12766,0.07975,0.0454,1.72869,2.78327,1.8775,0.0099505,0.0099505,0.0099505
5,1064.29,1.57761,2.81089,1.72285,0.24397,0.17261,0.1216,0.07241,1.59228,2.5469,1.76427,0.009934,0.009934,0.009934
6,1130.26,1.49412,2.57416,1.6385,0.28742,0.21481,0.16193,0.09933,1.52634,2.33281,1.68326,0.0099175,0.0099175,0.0099175
7,1190.74,1.45301,2.40414,1.58689,0.32312,0.23554,0.19703,0.12227,1.48638,2.1698,1.64365,0.009901,0.009901,0.009901
8,1250.07,1.41591,2.30337,1.55474,0.33936,0.24691,0.22391,0.1422,1.44102,2.06237,1.59013,0.0098845,0.0098845,0.0098845
9,1308.8,1.37875,2.17311,1.51768,0.38653,0.27271,0.25064,0.16058,1.41472,1.96667,1.55746,0.009868,0.009868,0.009868
10,1366.93,1.36002,2.09233,1.49087,0.42759,0.28623,0.2724,0.17646,1.38967,1.89346,1.53777,0.0098515,0.0098515,0.0098515
11,1425.06,1.32026,2.02366,1.46672,0.42851,0.30227,0.29129,0.19003,1.35836,1.83469,1.49578,0.009835,0.009835,0.009835
12,1483.04,1.31597,1.9575,1.44739,0.44171,0.3155,0.30481,0.20071,1.33771,1.77066,1.47888,0.0098185,0.0098185,0.0098185
13,1540.67,1.29982,1.94762,1.43452,0.48117,0.32562,0.32832,0.2174,1.32269,1.72314,1.46525,0.009802,0.009802,0.009802
14,1598.24,1.28216,1.88331,1.41979,0.47065,0.34177,0.34008,0.22605,1.30711,1.68237,1.4506,0.0097855,0.0097855,0.0097855
15,1655.92,1.27194,1.8649,1.40742,0.47801,0.34927,0.35459,0.23739,1.28768,1.63487,1.42579,0.009769,0.009769,0.009769
16,1713.58,1.24388,1.80248,1.38085,0.4999,0.35588,0.36319,0.24392,1.27414,1.6049,1.40924,0.0097525,0.0097525,0.0097525
17,1771.13,1.23662,1.76659,1.37474,0.52765,0.36041,0.37651,0.25502,1.25942,1.56958,1.39913,0.009736,0.009736,0.009736
18,1828.7,1.24201,1.74601,1.37359,0.50164,0.37947,0.38436,0.25999,1.24966,1.5485,1.38789,0.0097195,0.0097195,0.0097195
19,1886.26,1.22427,1.71845,1.35649,0.52582,0.37813,0.39309,0.26731,1.24186,1.52532,1.373,0.009703,0.009703,0.009703
20,1944.41,1.21716,1.69246,1.35394,0.51871,0.38618,0.39711,0.27042,1.2317,1.50319,1.36884,0.0096865,0.0096865,0.0096865
21,2002.3,1.21119,1.6856,1.33868,0.53114,0.38851,0.41006,0.28034,1.22067,1.47774,1.3575,0.00967,0.00967,0.00967
22,2059.98,1.19953,1.6566,1.33534,0.53955,0.39985,0.41625,0.28588,1.21094,1.45433,1.34571,0.0096535,0.0096535,0.0096535
23,2117.88,1.19317,1.61319,1.32886,0.53131,0.40355,0.42,0.28842,1.20414,1.43716,1.33548,0.009637,0.009637,0.009637
24,2175.78,1.19625,1.62488,1.32758,0.54768,0.41349,0.43268,0.29871,1.19342,1.418,1.32862,0.0096205,0.0096205,0.0096205
25,2233.91,1.17956,1.59229,1.30841,0.54575,0.41835,0.43674,0.30056,1.18903,1.40022,1.32339,0.009604,0.009604,0.009604
