epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,251.326,3.60071,5.82768,4.28979,0,0,0,0,3.57875,5.39309,4.15897,1.309e-05,1.309e-05,1.309e-05
2,278.858,3.56673,5.75328,4.23329,0,0,0,0,3.57834,5.39222,4.15815,2.73248e-05,2.73248e-05,2.73248e-05
3,306.444,3.64296,5.73862,4.18634,0,0,0,0,3.57558,5.39345,4.15577,4.15126e-05,4.15126e-05,4.15126e-05
4,334.026,3.64284,5.65959,4.13623,0,0,0,0,3.57185,5.39874,4.15256,5.56531e-05,5.56531e-05,5.56531e-05
5,361.652,3.44443,5.48639,4.04688,0,0,0,0,3.56696,5.41267,4.15737,6.97466e-05,6.97466e-05,6.97466e-05
6,389.234,3.48586,5.024,3.88793,0,0,0,0,3.56919,5.4681,4.17527,8.3793e-05,8.3793e-05,8.3793e-05
7,416.797,3.31295,4.92727,3.73192,0,0,0,0,3.56319,5.55866,4.19624,9.77922e-05,9.77922e-05,9.77922e-05
8,446.912,3.1291,4.83541,3.5528,0.00054,0.00072,0.0003,9e-05,3.56423,5.61962,4.16589,0.000111744,0.000111744,0.000111744
9,478.985,2.86403,4.64406,3.36672,0.00025,0.00585,0.00031,0.0001,3.53885,5.66112,4.11996,0.000117429,0.000117429,0.000117429
10,511.363,2.76843,4.51861,3.1963,0.00035,0.02778,0.00054,0.00017,3.49849,5.47181,4.0316,0.000117233,0.000117233,0.000117233
11,543.676,2.64899,4.36415,3.03813,0.00101,0.03543,0.00143,0.00053,3.02988,4.99266,3.61571,0.000117037,0.000117037,0.000117037
12,576.39,2.53634,4.20951,2.87626,0.00498,0.04514,0.00417,0.00177,2.84266,4.73394,3.4309,0.00011684,0.00011684,0.00011684
13,609.569,2.44486,3.99398,2.7653,0.00532,0.07864,0.00577,0.00248,2.65363,4.3627,3.18264,0.000116644,0.000116644,0.000116644
14,642.948,2.31212,3.99817,2.69145,0.0044,0.10676,0.00741,0.00304,2.56493,4.15712,3.04961,0.000116447,0.000116447,0.000116447
15,677.014,2.29396,3.97711,2.62578,0.00454,0.1366,0.00817,0.00335,2.43907,4.00032,2.89905,0.000116251,0.000116251,0.000116251
