epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,375.771,3.64364,5.75789,4.25575,0.00096,0.03407,0.00062,0.00018,3.43194,14.4213,5.80445,0.00331522,0.00331522,0.00331522
2,444.331,3.44307,5.49177,3.90349,0.0004,0.01191,0.00033,7e-05,2.94417,4.99176,3.25584,0.00663758,0.00663758,0.00663758
3,517.068,2.31194,4.27681,2.52862,0.27653,0.02933,0.00615,0.00265,2.22247,4.09197,2.4642,0.00994894,0.00994894,0.00994894
4,589.528,1.93452,3.69682,2.09408,0.20541,0.06372,0.02781,0.01393,1.94584,3.38886,2.12704,0.0099505,0.0099505,0.0099505
5,663.799,1.78059,3.35618,1.90756,0.21167,0.10189,0.0503,0.02721,1.82395,3.15728,1.99904,0.009934,0.009934,0.009934
6,733.614,1.69958,3.08505,1.81594,0.24962,0.11989,0.0694,0.0387,1.77676,2.91419,1.92129,0.0099175,0.0099175,0.0099175
7,803.646,1.63029,2.94079,1.75439,0.25493,0.14695,0.09309,0.05254,1.69101,2.70398,1.83645,0.009901,0.009901,0.009901
8,872.866,1.59428,2.77885,1.7023,0.25025,0.15661,0.10259,0.05972,1.66986,2.64089,1.8019,0.0098845,0.0098845,0.0098845
9,942.993,1.55467,2.70811,1.67391,0.25383,0.17714,0.1221,0.07145,1.62608,2.50527,1.74263,0.009868,0.009868,0.009868
10,1012.45,1.55103,2.63332,1.64908,0.28815,0.18427,0.13639,0.08126,1.59429,2.44498,1.71686,0.0098515,0.0098515,0.0098515
11,1082.68,1.52135,2.54499,1.61589,0.288,0.19604,0.15608,0.09429,1.57248,2.36662,1.67555,0.009835,0.009835,0.009835
12,1151.95,1.49192,2.52027,1.60282,0.34587,0.20438,0.16616,0.10192,1.55214,2.2963,1.66483,0.0098185,0.0098185,0.0098185
13,1221,1.45877,2.42906,1.56963,0.31434,0.21167,0.17483,0.10723,1.54076,2.26092,1.64953,0.009802,0.009802,0.009802
14,1290.41,1.4485,2.40809,1.57041,0.3253,0.22597,0.18961,0.1184,1.51771,2.20897,1.61923,0.0097855,0.0097855,0.0097855
15,1359.71,1.44083,2.35091,1.54983,0.31088,0.23753,0.20097,0.12577,1.50463,2.15653,1.60367,0.009769,0.009769,0.009769
16,1428.82,1.43635,2.33256,1.54082,0.36509,0.23979,0.21523,0.13542,1.49352,2.11529,1.59934,0.0097525,0.0097525,0.0097525
17,1498.42,1.42247,2.29065,1.52455,0.37214,0.24918,0.22109,0.13922,1.4757,2.0918,1.58174,0.009736,0.009736,0.009736
18,1567.96,1.40755,2.24475,1.51649,0.38859,0.24722,0.22832,0.145,1.4693,2.05879,1.56355,0.0097195,0.0097195,0.0097195
19,1637.14,1.39591,2.2263,1.49336,0.40094,0.25559,0.23964,0.15425,1.45493,2.01818,1.55665,0.009703,0.009703,0.009703
20,1706.14,1.38609,2.19229,1.49,0.3942,0.26786,0.25145,0.1616,1.44025,1.97814,1.53466,0.0096865,0.0096865,0.0096865
21,1774.76,1.37747,2.18981,1.48222,0.41198,0.26978,0.25564,0.16555,1.43903,1.96466,1.53574,0.00967,0.00967,0.00967
