epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.3787,3.54443,5.70311,4.3093,0,0,0,0,3.57908,5.39542,4.15941,5.95e-06,5.95e-06,5.95e-06
2,46.8063,3.63572,5.73394,4.26535,0,0,0,0,3.57933,5.39548,4.16022,1.30684e-05,1.30684e-05,1.30684e-05
3,57.2276,3.68027,5.75265,4.28855,0,0,0,0,3.57988,5.3957,4.16077,2.01632e-05,2.01632e-05,2.01632e-05
4,67.7151,3.595,5.72573,4.2592,0,0,0,0,3.5791,5.3966,4.16133,2.72345e-05,2.72345e-05,2.72345e-05
5,78.2215,3.59739,5.76562,4.23607,0,0,0,0,3.57873,5.39577,4.16146,3.42822e-05,3.42822e-05,3.42822e-05
6,88.6959,3.7272,5.75541,4.22627,0,0,0,0,3.57784,5.39632,4.16116,4.13064e-05,4.13064e-05,4.13064e-05
7,99.1834,3.5609,5.72302,4.21587,0,0,0,0,3.57747,5.39612,4.16036,4.8307e-05,4.8307e-05,4.8307e-05
8,109.603,3.63281,5.70848,4.20667,0,0,0,0,3.57598,5.39704,4.15944,5.5284e-05,5.5284e-05,5.5284e-05
9,120.14,3.57748,5.7096,4.18034,0,0,0,0,3.57386,5.39667,4.15796,6.22375e-05,6.22375e-05,6.22375e-05
10,130.54,3.58021,5.71487,4.16559,0,0,0,0,3.57211,5.39503,4.15514,6.91674e-05,6.91674e-05,6.91674e-05
11,141.007,3.57828,5.69284,4.14317,0,0,0,0,3.56928,5.39449,4.15244,7.60737e-05,7.60737e-05,7.60737e-05
12,151.475,3.55717,5.68968,4.13868,0,0,0,0,3.56591,5.39408,4.14822,8.29565e-05,8.29565e-05,8.29565e-05
13,161.996,3.51395,5.66209,4.11798,0,0,0,0,3.56377,5.39337,4.14474,8.98157e-05,8.98157e-05,8.98157e-05
14,172.452,3.55249,5.62362,4.1018,0,0,0,0,3.55916,5.39315,4.14266,9.66514e-05,9.66514e-05,9.66514e-05
15,182.923,3.54269,5.63383,4.06338,0,0,0,0,3.55758,5.39279,4.14408,0.000103463,0.000103463,0.000103463
16,193.395,3.44938,5.61725,4.04096,0,0,0,0,3.558,5.39588,4.15286,0.000110252,0.000110252,0.000110252
17,203.864,3.45992,5.61241,3.98844,0,0,0,0,3.5598,5.40639,4.17895,0.000115858,0.000115858,0.000115858
18,214.323,3.48626,5.52042,3.96898,0,0,0,0,3.56331,5.42605,4.1971,0.000115662,0.000115662,0.000115662
19,224.802,3.44444,5.49173,3.92784,0,0,0,0,3.56643,5.4482,4.20127,0.000115466,0.000115466,0.000115466
20,235.276,3.45785,5.5152,3.90208,0,0,0,0,3.57412,5.48564,4.2257,0.000115269,0.000115269,0.000115269
21,245.903,3.33957,5.46774,3.86159,0.0005,2e-05,0.00025,8e-05,3.54934,5.48333,4.18811,0.000115073,0.000115073,0.000115073
22,257.62,3.39663,5.44626,3.83215,0.00029,0.00026,0.00016,5e-05,3.51476,5.42857,4.10681,0.000114877,0.000114877,0.000114877
23,269.907,3.30965,5.34768,3.79431,0.00028,0.00041,0.00015,5e-05,3.44646,5.41798,4.07198,0.00011468,0.00011468,0.00011468
24,282.785,3.35752,5.3419,3.73363,0.00026,0.0006,0.00014,4e-05,3.39909,5.3907,4.0347,0.000114484,0.000114484,0.000114484
25,296.544,3.23999,5.33533,3.73725,0.00045,0.00123,0.00026,6e-05,3.32944,5.29763,3.94243,0.000114288,0.000114288,0.000114288
26,310.122,3.27322,5.28418,3.70805,0.0018,0.0018,0.00093,0.00028,3.28598,5.30729,3.95206,0.000114091,0.000114091,0.000114091
27,325.168,3.29359,5.29826,3.65028,0.00039,0.00764,0.00032,8e-05,3.26557,5.1641,3.87076,0.000113895,0.000113895,0.000113895
28,340.421,3.24581,5.24988,3.64234,0.00037,0.01496,0.00037,9e-05,3.23079,5.01675,3.75053,0.000113699,0.000113699,0.000113699
29,356.086,3.25062,5.27676,3.60138,0.00033,0.01997,0.00039,0.0001,3.19409,4.96696,3.72002,0.000113502,0.000113502,0.000113502
30,371.891,3.25302,5.1683,3.57882,0.00054,0.02051,0.00048,0.00013,3.17089,4.92349,3.68277,0.000113306,0.000113306,0.000113306
31,388.24,3.16839,5.14738,3.54541,0.00038,0.02667,0.00052,0.00014,3.14995,4.87857,3.63389,0.00011311,0.00011311,0.00011311
32,404.69,3.15814,5.01505,3.52403,0.00038,0.01977,0.00036,9e-05,3.10548,4.82039,3.56085,0.000112913,0.000112913,0.000112913
33,421.458,3.2185,5.11092,3.51141,0.00038,0.02334,0.00037,9e-05,3.10761,4.80345,3.52028,0.000112717,0.000112717,0.000112717
34,438.248,3.11272,5.02671,3.46212,0.00033,0.02219,0.00037,0.0001,3.06463,4.72386,3.47791,0.00011252,0.00011252,0.00011252
35,455.087,3.15015,5.08885,3.4099,0.00042,0.02334,0.00041,0.0001,3.07589,4.78955,3.48193,0.000112324,0.000112324,0.000112324
36,472.067,3.14211,5.02474,3.42048,0.00044,0.02202,0.00041,0.00012,3.04037,4.74246,3.43809,0.000112128,0.000112128,0.000112128
37,489.009,3.09519,4.9501,3.36106,0.00086,0.02731,0.0006,0.00014,3.07974,4.77012,3.49979,0.000111931,0.000111931,0.000111931
38,506.325,3.08488,4.94576,3.37206,0.0006,0.01684,0.00045,0.00014,3.02771,4.71481,3.39412,0.000111735,0.000111735,0.000111735
39,523.707,3.00762,4.87811,3.35039,0.00059,0.02345,0.00055,0.00018,3.02851,4.69735,3.38783,0.000111539,0.000111539,0.000111539
40,541.138,3.10384,4.90685,3.27112,0.00062,0.02231,0.00059,0.00022,2.9978,4.70311,3.36148,0.000111342,0.000111342,0.000111342
41,558.814,3.02666,4.86239,3.28021,0.00054,0.01857,0.00051,0.00014,2.99205,4.73786,3.32864,0.000111146,0.000111146,0.000111146
42,576.519,3.03533,4.98512,3.26317,0.00067,0.02207,0.00058,0.00018,2.98175,4.76101,3.35535,0.00011095,0.00011095,0.00011095
43,594.526,2.94357,4.95426,3.2264,0.00066,0.0263,0.00063,0.00018,2.9739,4.73545,3.31588,0.000110753,0.000110753,0.000110753
44,613.065,2.88583,4.99451,3.26539,0.00067,0.02315,0.00063,0.0002,2.96389,4.78981,3.31637,0.000110557,0.000110557,0.000110557
45,631.648,2.95249,4.77399,3.20388,0.00058,0.02295,0.00063,0.0002,2.95125,4.81035,3.28751,0.000110361,0.000110361,0.000110361
46,650.351,2.94626,4.85073,3.16751,0.00057,0.02853,0.00062,0.00018,2.96099,4.79853,3.29213,0.000110164,0.000110164,0.000110164
47,670.483,2.9323,4.74906,3.12252,0.0005,0.02523,0.00063,0.0002,2.96109,5.10951,3.29458,0.000109968,0.000109968,0.000109968
48,695.088,2.91728,4.76016,3.1195,0.0011,0.02457,0.00075,0.00019,2.96122,6.98718,3.32559,0.000109772,0.000109772,0.000109772
49,721.59,2.89648,4.76417,3.07104,0.00066,0.02645,0.00068,0.00021,2.9403,7.13875,3.28103,0.000109575,0.000109575,0.000109575
50,748.189,2.92351,4.87516,3.14767,0.00083,0.02864,0.00072,0.00025,2.94055,inf,3.32332,0.000109379,0.000109379,0.000109379
51,773.619,2.96128,4.64794,3.09609,0.00247,0.02545,0.00152,0.00027,2.91855,inf,3.2416,0.000109183,0.000109183,0.000109183
52,798.445,2.87462,4.80384,3.06629,0.23851,0.00623,0.00249,0.00045,2.90245,inf,3.21956,0.000108986,0.000108986,0.000108986
53,826.675,2.8714,4.71033,3.01941,0.21327,0.00713,0.00062,0.00018,2.90287,inf,3.21987,0.00010879,0.00010879,0.00010879
54,854.949,2.81579,4.65243,2.95218,0.21364,0.00542,0.00141,0.00045,2.89735,inf,3.21732,0.000108593,0.000108593,0.000108593
55,879.775,2.76195,4.71944,2.92243,0.26398,0.00457,0.00111,0.00042,2.8727,inf,3.13534,0.000108397,0.000108397,0.000108397
56,906.323,2.86193,4.7478,2.97168,0.22607,0.0047,0.0011,0.0005,2.86664,inf,3.11606,0.000108201,0.000108201,0.000108201
57,934.591,2.78949,4.67714,2.90428,0.20045,0.0097,0.00084,0.00031,2.873,inf,3.13199,0.000108004,0.000108004,0.000108004
58,958.905,2.74364,4.69293,2.91417,0.2263,0.00456,0.00119,0.0004,2.85288,inf,3.14691,0.000107808,0.000107808,0.000107808
59,978.776,2.70248,4.55155,2.84914,0.00131,0.03052,0.00111,0.00036,2.82944,5.31584,3.10159,0.000107612,0.000107612,0.000107612
60,997.861,2.71196,4.57033,2.83383,0.17599,0.00526,0.00119,0.00038,2.81479,4.80631,3.06522,0.000107415,0.000107415,0.000107415
61,1017.13,2.6886,4.63595,2.82711,0.18852,0.00529,0.0014,0.00046,2.80469,4.76343,3.04472,0.000107219,0.000107219,0.000107219
62,1039.68,2.80479,4.5,2.80482,0.00134,0.0329,0.00127,0.00046,2.79638,5.72039,2.99259,0.000107023,0.000107023,0.000107023
63,1063.48,2.71506,4.48804,2.76635,0.00247,0.03389,0.0018,0.00053,2.78938,inf,2.99963,0.000106826,0.000106826,0.000106826
64,1083.62,2.74601,4.58888,2.79215,0.00132,0.037,0.00145,0.00051,2.76145,5.21424,2.97652,0.00010663,0.00010663,0.00010663
65,1102.85,2.68716,4.47957,2.74344,0.00126,0.03667,0.00118,0.00043,2.76621,4.67944,2.94317,0.000106434,0.000106434,0.000106434
66,1122.16,2.78717,4.43935,2.76875,0.00175,0.03725,0.00168,0.0006,2.73951,4.66422,2.93262,0.000106237,0.000106237,0.000106237
67,1141.84,2.72664,4.34298,2.68877,0.00134,0.03398,0.0012,0.00041,2.7398,5.05367,2.91009,0.000106041,0.000106041,0.000106041
68,1166.63,2.73292,4.53171,2.73979,0.00156,0.03749,0.00131,0.00048,2.74944,inf,2.9338,0.000105845,0.000105845,0.000105845
69,1188.68,2.54919,4.37023,2.62987,0.00158,0.03755,0.00148,0.0005,2.72924,inf,2.87217,0.000105648,0.000105648,0.000105648
70,1214.67,2.5673,4.46568,2.62817,0.00175,0.04434,0.00168,0.00058,2.73142,inf,2.86887,0.000105452,0.000105452,0.000105452
71,1236.97,2.5942,4.35926,2.61049,0.00188,0.0389,0.00159,0.00056,2.70811,6.35182,2.84373,0.000105256,0.000105256,0.000105256
72,1256.86,2.61223,4.47942,2.63349,0.00197,0.04608,0.002,0.00071,2.69185,4.81481,2.82634,0.000105059,0.000105059,0.000105059
73,1277.03,2.68761,4.32133,2.65048,0.00183,0.04186,0.00168,0.00061,2.70024,4.98406,2.83301,0.000104863,0.000104863,0.000104863
74,1297.47,2.70899,4.35526,2.67498,0.00174,0.0461,0.00193,0.0007,2.69149,inf,2.82697,0.000104666,0.000104666,0.000104666
75,1320.58,2.6558,4.33491,2.63385,0.00166,0.04649,0.00197,0.0007,2.68662,inf,2.78464,0.00010447,0.00010447,0.00010447
76,1342.02,2.56949,4.31588,2.55235,0.0018,0.04655,0.00205,0.00076,2.66091,inf,2.788,0.000104274,0.000104274,0.000104274
77,1362.11,2.46342,4.39956,2.58994,0.06523,0.02431,0.00227,0.00087,2.66601,inf,2.78023,0.000104077,0.000104077,0.000104077
78,1382.67,2.60249,4.32496,2.57058,0.05197,0.05046,0.00209,0.00084,2.66042,inf,2.75741,0.000103881,0.000103881,0.000103881
79,1407.18,2.61922,4.44073,2.56687,0.00192,0.05396,0.00219,0.00084,2.67506,inf,2.80882,0.000103685,0.000103685,0.000103685
80,1427.87,2.57729,4.38144,2.60373,0.29077,0.00665,0.00238,0.00095,2.64524,inf,2.75369,0.000103488,0.000103488,0.000103488
81,1447.5,2.47159,4.26304,2.5269,0.36674,0.00491,0.00271,0.00101,2.63039,inf,2.72449,0.000103292,0.000103292,0.000103292
82,1466.21,2.60618,4.29476,2.5204,0.26549,0.00901,0.0033,0.0013,2.62899,4.50647,2.70486,0.000103096,0.000103096,0.000103096
83,1486.14,2.47031,4.16521,2.47011,0.0021,0.05947,0.00281,0.00119,2.61454,inf,2.70709,0.000102899,0.000102899,0.000102899
84,1506.21,2.5252,4.32716,2.51551,0.15384,0.01709,0.00305,0.00127,2.61668,inf,2.70827,0.000102703,0.000102703,0.000102703
85,1526.08,2.41321,4.37865,2.46206,0.31592,0.00738,0.00306,0.00124,2.60549,inf,2.67974,0.000102507,0.000102507,0.000102507
86,1547.06,2.52716,4.2987,2.46399,0.2537,0.00951,0.00275,0.0011,2.61822,inf,2.67957,0.00010231,0.00010231,0.00010231
87,1565.97,2.47562,4.2394,2.45818,0.34338,0.00501,0.00361,0.00146,2.59694,inf,2.66683,0.000102114,0.000102114,0.000102114
88,1585.1,2.51114,4.22541,2.47039,0.25398,0.01185,0.00374,0.0015,2.60262,4.63038,2.65497,0.000101918,0.000101918,0.000101918
89,1603.62,2.5145,4.26314,2.46888,0.45516,0.00592,0.00411,0.00177,2.59172,4.38458,2.63986,0.000101721,0.000101721,0.000101721
90,1623.54,2.48076,4.3003,2.46055,0.35476,0.00665,0.00369,0.00156,2.59578,inf,2.65756,0.000101525,0.000101525,0.000101525
91,1643.8,2.51615,4.28474,2.46474,0.39208,0.00763,0.0037,0.00159,2.58175,inf,2.62142,0.000101329,0.000101329,0.000101329
92,1665.59,2.34935,4.19896,2.35733,0.24054,0.01244,0.00292,0.00122,2.58924,inf,2.62133,0.000101132,0.000101132,0.000101132
93,1688.8,2.57452,4.2197,2.46105,0.35459,0.00739,0.00309,0.0013,2.57798,inf,2.63265,0.000100936,0.000100936,0.000100936
