epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,535.388,3.50016,5.46379,4.06073,0.00117,0.01368,0.00076,0.00023,3.08927,6.45161,3.614,0.00332526,0.00332526,0.00332526
2,674.199,2.24562,3.99159,2.5551,0.22353,0.06522,0.02903,0.01472,1.96072,3.32378,2.25242,0.00664761,0.00664761,0.00664761
3,816.694,1.71466,3.19816,1.92453,0.18632,0.14357,0.08279,0.04765,1.68449,2.92034,1.90594,0.00995896,0.00995896,0.00995896
4,956.157,1.50695,2.66606,1.69619,0.26223,0.20871,0.16069,0.10006,1.48203,2.34944,1.68688,0.0099505,0.0099505,0.0099505
5,1094.67,1.38575,2.32922,1.57892,0.35535,0.25375,0.22057,0.14048,1.40513,2.07452,1.60323,0.009934,0.009934,0.009934
6,1233.57,1.31649,2.10336,1.50787,0.41633,0.2923,0.27078,0.17706,1.32848,1.89188,1.52673,0.0099175,0.0099175,0.0099175
7,1372.09,1.26323,1.95114,1.45814,0.42305,0.31051,0.30085,0.19884,1.27541,1.79972,1.48451,0.009901,0.009901,0.009901
8,1509.13,1.23506,1.85652,1.43134,0.44791,0.34497,0.33787,0.22897,1.24171,1.66499,1.45628,0.0098845,0.0098845,0.0098845
9,1646.44,1.18761,1.76819,1.39746,0.49734,0.36048,0.36788,0.25172,1.20601,1.57789,1.42073,0.009868,0.009868,0.009868
10,1784.54,1.17097,1.69403,1.38284,0.48498,0.38223,0.38885,0.26674,1.18202,1.51821,1.3989,0.0098515,0.0098515,0.0098515
11,1922.3,1.1479,1.64698,1.35756,0.5104,0.40864,0.41123,0.28449,1.1577,1.47167,1.37156,0.009835,0.009835,0.009835
12,2059.94,1.1271,1.59419,1.34532,0.53315,0.41739,0.43009,0.29933,1.14101,1.40925,1.35508,0.0098185,0.0098185,0.0098185
13,2197.12,1.11378,1.55163,1.33071,0.55279,0.41692,0.4402,0.30869,1.1216,1.37151,1.33674,0.009802,0.009802,0.009802
14,2334.58,1.10725,1.52865,1.32232,0.55634,0.42974,0.45568,0.32116,1.10889,1.33212,1.32369,0.0097855,0.0097855,0.0097855
15,2472.43,1.09885,1.48623,1.30803,0.58199,0.43471,0.46907,0.33336,1.09648,1.30126,1.31411,0.009769,0.009769,0.009769
16,2610.74,1.08103,1.45863,1.30319,0.55761,0.46054,0.48189,0.34235,1.0827,1.27136,1.30052,0.0097525,0.0097525,0.0097525
17,2748.86,1.06866,1.42984,1.29176,0.58219,0.46532,0.49366,0.35316,1.07488,1.2425,1.29059,0.009736,0.009736,0.009736
18,2886.92,1.05931,1.39815,1.28234,0.58716,0.47342,0.50204,0.35956,1.06332,1.21976,1.28124,0.0097195,0.0097195,0.0097195
19,3024.77,1.06743,1.39113,1.27739,0.59477,0.48178,0.51099,0.36715,1.05311,1.19677,1.27196,0.009703,0.009703,0.009703
20,3162.01,1.05448,1.35376,1.26747,0.60457,0.48342,0.51964,0.37516,1.04379,1.18093,1.26189,0.0096865,0.0096865,0.0096865
21,3298.83,1.05198,1.34272,1.26864,0.61428,0.49347,0.53061,0.38228,1.03943,1.15812,1.2592,0.00967,0.00967,0.00967
22,3435.4,1.04371,1.32065,1.25293,0.62753,0.49215,0.53504,0.38682,1.03323,1.14436,1.25218,0.0096535,0.0096535,0.0096535
23,3572.12,1.03252,1.29724,1.24982,0.6261,0.50498,0.54257,0.39328,1.02788,1.1256,1.24541,0.009637,0.009637,0.009637
24,3708.87,1.04109,1.30028,1.24706,0.62854,0.5095,0.54765,0.39687,1.02306,1.11393,1.23987,0.0096205,0.0096205,0.0096205
25,3845.84,1.02489,1.28774,1.24794,0.64604,0.50464,0.55225,0.40201,1.01734,1.1029,1.23489,0.009604,0.009604,0.009604
26,3983.09,1.01471,1.2676,1.23713,0.64068,0.51245,0.55892,0.40619,1.01295,1.08971,1.2309,0.0095875,0.0095875,0.0095875
27,4120.49,1.02366,1.25853,1.23456,0.63701,0.52058,0.56293,0.41011,1.00686,1.08273,1.22528,0.009571,0.009571,0.009571
28,4257.79,1.01775,1.24052,1.2334,0.63785,0.52598,0.56781,0.4155,1.00273,1.07103,1.2223,0.0095545,0.0095545,0.0095545
29,4394.98,1.01012,1.23373,1.22563,0.66092,0.51996,0.57195,0.41928,0.99874,1.06243,1.2181,0.009538,0.009538,0.009538
30,4531.74,0.99741,1.22024,1.22684,0.65753,0.52869,0.57726,0.42352,0.99524,1.05433,1.21468,0.0095215,0.0095215,0.0095215
31,4668.39,1.00928,1.20805,1.2246,0.65535,0.5348,0.5809,0.42543,0.99262,1.04854,1.2117,0.009505,0.009505,0.009505
32,4805.53,0.99804,1.2042,1.2208,0.66058,0.53445,0.58346,0.42754,0.98986,1.04133,1.20893,0.0094885,0.0094885,0.0094885
33,4942.81,0.99465,1.20555,1.21494,0.66174,0.53894,0.58591,0.43017,0.98733,1.03629,1.20687,0.009472,0.009472,0.009472
34,5079.99,0.98812,1.19114,1.20884,0.66401,0.53613,0.58782,0.43212,0.98495,1.03176,1.20408,0.0094555,0.0094555,0.0094555
35,5217.34,0.99407,1.18269,1.21142,0.67129,0.53481,0.59002,0.43352,0.98465,1.0272,1.20265,0.009439,0.009439,0.009439
36,5355.42,0.99044,1.19437,1.21167,0.66867,0.53956,0.59178,0.43565,0.98253,1.02276,1.20074,0.0094225,0.0094225,0.0094225
37,5492.84,0.98324,1.15783,1.20239,0.67992,0.53487,0.59412,0.43774,0.98043,1.01806,1.19903,0.009406,0.009406,0.009406
38,5628.29,0.98601,1.16273,1.20202,0.68247,0.53717,0.59644,0.4392,0.97872,1.01468,1.19755,0.0093895,0.0093895,0.0093895
39,5763.68,0.97678,1.15331,1.19596,0.68587,0.53755,0.59818,0.44129,0.97682,1.01103,1.19544,0.009373,0.009373,0.009373
40,5899.06,0.981,1.13772,1.19994,0.68643,0.53924,0.5998,0.44304,0.97541,1.00708,1.19406,0.0093565,0.0093565,0.0093565
41,6034.59,0.99114,1.1427,1.19395,0.69399,0.53751,0.60155,0.44488,0.97429,1.00338,1.1927,0.00934,0.00934,0.00934
42,6170.06,0.97639,1.14843,1.19668,0.68919,0.54182,0.60269,0.44613,0.97311,1.00097,1.19129,0.0093235,0.0093235,0.0093235
43,6305.82,0.97926,1.13915,1.19484,0.68835,0.54278,0.60383,0.44733,0.97255,0.99827,1.1903,0.009307,0.009307,0.009307
44,6441.48,0.97706,1.13993,1.19301,0.68874,0.54418,0.60564,0.44847,0.97167,0.99581,1.18941,0.0092905,0.0092905,0.0092905
45,6577.5,0.96668,1.12953,1.19217,0.69021,0.54533,0.60673,0.44934,0.97078,0.99382,1.18824,0.009274,0.009274,0.009274
46,6713.54,0.97342,1.10915,1.18782,0.68656,0.54824,0.60754,0.45021,0.96986,0.99147,1.18743,0.0092575,0.0092575,0.0092575
47,6849.39,0.9636,1.10886,1.184,0.68604,0.55038,0.60853,0.45082,0.96891,0.98968,1.18642,0.009241,0.009241,0.009241
48,6985.22,0.95881,1.10314,1.18231,0.68563,0.55088,0.60939,0.45118,0.96812,0.98745,1.18552,0.0092245,0.0092245,0.0092245
49,7121.09,0.96983,1.11401,1.18507,0.68671,0.55109,0.60981,0.45165,0.9675,0.98538,1.18468,0.009208,0.009208,0.009208
50,7257.32,0.96549,1.1057,1.18559,0.68786,0.55213,0.61068,0.45251,0.9666,0.98359,1.18382,0.0091915,0.0091915,0.0091915
51,7393.27,0.95825,1.09336,1.18402,0.68964,0.55182,0.61161,0.45333,0.96576,0.98165,1.18296,0.009175,0.009175,0.009175
52,7529.29,0.95525,1.08504,1.18024,0.69374,0.5505,0.61219,0.45399,0.96521,0.98006,1.18233,0.0091585,0.0091585,0.0091585
53,7665.17,0.95361,1.08744,1.17473,0.69283,0.55196,0.61292,0.45462,0.96476,0.97821,1.18173,0.009142,0.009142,0.009142
