epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,125.298,3.50211,5.68,4.2953,0,0,0,0,3.57916,5.39495,4.15891,2.38e-06,2.38e-06,2.38e-06
2,139.253,3.75888,5.64069,4.27577,0,0,0,0,3.57926,5.39505,4.15908,5.94018e-06,5.94018e-06,5.94018e-06
3,153.154,3.54372,5.65315,4.28696,0,0,0,0,3.57942,5.39549,4.15898,9.48858e-06,9.48858e-06,9.48858e-06
4,167.057,3.60699,5.6921,4.28372,0,0,0,0,3.57904,5.39482,4.15893,1.30252e-05,1.30252e-05,1.30252e-05
5,180.984,3.76093,5.7175,4.27274,0,0,0,0,3.57887,5.39486,4.15898,1.655e-05,1.655e-05,1.655e-05
6,195.026,3.6349,5.74279,4.28418,0,0,0,0,3.57836,5.39474,4.15881,2.00631e-05,2.00631e-05,2.00631e-05
7,209.253,3.69161,5.74045,4.25193,0,0,0,0,3.57867,5.3953,4.15919,2.35644e-05,2.35644e-05,2.35644e-05
8,223.498,3.73076,5.73305,4.29239,0,0,0,0,3.57854,5.39532,4.15907,2.70539e-05,2.70539e-05,2.70539e-05
9,237.766,3.59795,5.761,4.24804,0,0,0,0,3.57862,5.39533,4.15916,3.05316e-05,3.05316e-05,3.05316e-05
10,252.033,3.63398,5.78276,4.26048,0,0,0,0,3.57839,5.39479,4.15891,3.39975e-05,3.39975e-05,3.39975e-05
11,266.309,3.44956,5.70186,4.23221,0,0,0,0,3.57819,5.39517,4.15921,3.74517e-05,3.74517e-05,3.74517e-05
12,280.619,3.80161,5.72567,4.23553,0,0,0,0,3.57788,5.39492,4.15906,4.08941e-05,4.08941e-05,4.08941e-05
13,294.936,3.72224,5.72346,4.21062,0,0,0,0,3.57826,5.39542,4.15911,4.43246e-05,4.43246e-05,4.43246e-05
14,309.214,3.77993,5.70227,4.20442,0,0,0,0,3.57784,5.39618,4.15864,4.77435e-05,4.77435e-05,4.77435e-05
