epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,465.43,3.6503,5.7573,4.2329,0.00082,0.02178,0.00054,0.00019,3.54092,inf,4.97664,0.00332526,0.00332526,0.00332526
2,601.431,2.81515,4.84614,3.1718,0.16833,0.05459,0.00538,0.00224,2.24648,3.93561,2.5133,0.00664761,0.00664761,0.00664761
3,743.676,1.95756,3.73564,2.13332,0.22862,0.08144,0.02847,0.01449,1.94139,3.68397,2.1598,0.00995896,0.00995896,0.00995896
4,880.652,1.7243,3.15597,1.85906,0.24028,0.12781,0.08183,0.04674,1.6956,2.78993,1.87206,0.0099505,0.0099505,0.0099505
5,1016.52,1.59987,2.81915,1.72703,0.24436,0.16743,0.12025,0.07082,1.62808,2.55839,1.77802,0.009934,0.009934,0.009934
6,1152.34,1.52718,2.59592,1.64793,0.27673,0.20367,0.15335,0.09226,1.56337,2.36376,1.71382,0.0099175,0.0099175,0.0099175
7,1287.92,1.48817,2.46547,1.6026,0.32985,0.21833,0.17592,0.10812,1.52827,2.25008,1.65388,0.009901,0.009901,0.009901
8,1422.43,1.4568,2.35627,1.56599,0.36902,0.23475,0.20831,0.13117,1.48427,2.12784,1.60807,0.0098845,0.0098845,0.0098845
9,1556.76,1.41917,2.28133,1.53223,0.38181,0.25831,0.23071,0.1461,1.46508,2.04395,1.58344,0.009868,0.009868,0.009868
10,1691.79,1.40163,2.20555,1.51386,0.41957,0.2712,0.25413,0.16319,1.43629,1.96468,1.54668,0.0098515,0.0098515,0.0098515
11,1826.3,1.38009,2.17066,1.49074,0.41743,0.28475,0.27172,0.17526,1.41291,1.90863,1.52956,0.009835,0.009835,0.009835
12,1960.33,1.35109,2.11256,1.46875,0.41748,0.29693,0.28154,0.18369,1.39339,1.85897,1.50107,0.0098185,0.0098185,0.0098185
13,2095.12,1.33807,2.06043,1.44781,0.43577,0.30511,0.30092,0.19736,1.37038,1.80663,1.48007,0.009802,0.009802,0.009802
14,2229.82,1.33779,2.03066,1.44201,0.48014,0.30717,0.31155,0.20555,1.35828,1.76999,1.46136,0.0097855,0.0097855,0.0097855
15,2364.59,1.32619,1.99537,1.42961,0.47646,0.31839,0.32374,0.21482,1.34153,1.73162,1.44277,0.009769,0.009769,0.009769
16,2499.23,1.31749,1.96021,1.41692,0.49837,0.32292,0.33097,0.22045,1.33153,1.69663,1.43167,0.0097525,0.0097525,0.0097525
17,2634.31,1.30294,1.9468,1.40988,0.47217,0.33424,0.34019,0.22799,1.31821,1.67133,1.41631,0.009736,0.009736,0.009736
18,2769.88,1.29739,1.90845,1.39486,0.49278,0.33791,0.34692,0.23279,1.30654,1.65252,1.40494,0.0097195,0.0097195,0.0097195
19,2905.16,1.29288,1.88302,1.38987,0.48878,0.34833,0.35509,0.23947,1.2958,1.62355,1.39708,0.009703,0.009703,0.009703
20,3040.34,1.28997,1.86497,1.37997,0.48598,0.35295,0.36169,0.24352,1.28826,1.60313,1.3836,0.0096865,0.0096865,0.0096865
21,3175.91,1.28558,1.84328,1.37775,0.49618,0.35606,0.36903,0.2491,1.28195,1.58259,1.37283,0.00967,0.00967,0.00967
22,3312.08,1.27342,1.83164,1.36557,0.51803,0.36136,0.37474,0.25364,1.27405,1.56672,1.36882,0.0096535,0.0096535,0.0096535
23,3448.09,1.263,1.81044,1.36133,0.53178,0.36479,0.38157,0.25923,1.26625,1.54977,1.35693,0.009637,0.009637,0.009637
24,3583.62,1.26577,1.79526,1.35681,0.50547,0.36909,0.38379,0.26142,1.26217,1.53411,1.35277,0.0096205,0.0096205,0.0096205
25,3720.18,1.25933,1.79772,1.3539,0.51667,0.3738,0.38997,0.26632,1.25582,1.51884,1.3468,0.009604,0.009604,0.009604
26,3856.17,1.25777,1.78739,1.3465,0.52448,0.37678,0.39504,0.27014,1.25094,1.50862,1.34184,0.0095875,0.0095875,0.0095875
27,3991.81,1.25868,1.76843,1.34026,0.52257,0.382,0.39885,0.27287,1.24531,1.49668,1.33358,0.009571,0.009571,0.009571
28,4127.74,1.24608,1.74057,1.33799,0.51852,0.38503,0.40245,0.27507,1.2416,1.4865,1.32961,0.0095545,0.0095545,0.0095545
29,4263.5,1.24829,1.74166,1.33264,0.52653,0.38743,0.40594,0.27829,1.23647,1.47575,1.32391,0.009538,0.009538,0.009538
30,4398.97,1.2337,1.72558,1.32963,0.52686,0.39159,0.40922,0.28099,1.23376,1.46897,1.31954,0.0095215,0.0095215,0.0095215
31,4534.56,1.24941,1.71495,1.33282,0.53482,0.39125,0.41241,0.28375,1.2308,1.45953,1.31634,0.009505,0.009505,0.009505
32,4669.86,1.22712,1.71032,1.32326,0.52726,0.39594,0.41357,0.28491,1.22791,1.4534,1.31242,0.0094885,0.0094885,0.0094885
33,4805.29,1.22631,1.70518,1.3138,0.52208,0.39865,0.4156,0.28682,1.2239,1.44669,1.30799,0.009472,0.009472,0.009472
34,4940.44,1.23088,1.69845,1.31621,0.53747,0.39793,0.41934,0.28926,1.22228,1.43847,1.30528,0.0094555,0.0094555,0.0094555
35,5075.87,1.23345,1.68514,1.31358,0.53868,0.40065,0.42164,0.29051,1.21846,1.4338,1.30171,0.009439,0.009439,0.009439
36,5210.9,1.23214,1.68182,1.31189,0.5544,0.39744,0.42314,0.29184,1.21564,1.42976,1.2986,0.0094225,0.0094225,0.0094225
37,5346.33,1.22088,1.66782,1.30218,0.54436,0.40241,0.42484,0.29337,1.21364,1.42564,1.29637,0.009406,0.009406,0.009406
38,5481.5,1.21984,1.65954,1.29763,0.55451,0.39994,0.42648,0.29462,1.21178,1.42184,1.29387,0.0093895,0.0093895,0.0093895
39,5616,1.20339,1.64959,1.29161,0.5481,0.40281,0.42803,0.29592,1.21009,1.41883,1.29171,0.009373,0.009373,0.009373
40,5750.71,1.22364,1.65174,1.29915,0.54668,0.40411,0.42947,0.29707,1.20861,1.41452,1.28957,0.0093565,0.0093565,0.0093565
41,5885.82,1.22616,1.64439,1.2941,0.54838,0.4048,0.43071,0.29821,1.20738,1.41044,1.28801,0.00934,0.00934,0.00934
42,6020.38,1.21864,1.64911,1.29736,0.55222,0.40617,0.43217,0.29904,1.20618,1.40766,1.28643,0.0093235,0.0093235,0.0093235
